DEPOS_ID,FULL_NAME,STREET,CITY,STATE,ZIP,REP_NUM,
"8284","First National Bank & Trust","121 S Main St","Broken Arrow","OK","74012","72505"
"8293","Stillwater National Bank","6301 Waterford Blvd., #101","Oklahoma City","OK","73118-1131","72555"
"8299","Triad Bank","7666 East 61st Street","TULSA","OK","74133","72574"
"8300","Chase Bank","11920 S Western","Oklahoma City","OK","73170","72582"
"8309","Bank Of America","6410 Avondale Drive","Oklahoma City","OK","73116","72619"
"8319","Citibank N.A.","111 Wall St","New York","NY","10043","72635"
"8320","BancFirst","PO Box 489","Lawton","OK","73502","72636"
"7048","BancFirst","PO Box 789","ARDMORE","OK","73402","67007"
"7071","Bank Of The West","2201 E 21 St","Tulsa","OK","74114","67093"
"7654","Bank Of The West","2201 E 21 St","Tulsa","OK","74114","69663"
"7721","First American Bank","801 NE 12th Ave","Norman","OK","73071","70413"
"8643","American Bank & Trust Co","One Warren Place, 6100 S Yale Ave","Tulsa","OK","74136","73559"
"8624","Chase Bank","1120 SWestern Ave.","Oklahoma City","OK","73170","73569"
"8630","Community Bank","104 S Main","Bristow","OK","74010","73694"
"8710","American Heritage Bank","2 S. Main","Sapulpa","OK","74066","73727"
"8709","SpiritBank","1315 E. Taft","Sapulpa","OK","74066","73727"
"8635","JP Morgan Chase Bank Branch #134","401 Madison Ave","New York","NY","10017","73786"
"8638","Avest","3409 South Peoria Avenue","Tulsa","OK","74105","73867"
"8639","Bank of Oklahoma N.A.","201 Robert S. Kerr","Oklahoma City","OK","","73872"
"8648","Bank of Oklahoma","3815 SE Frank Phillips Blvd.","Bartlesville","OK","74006","73930"
"8647","66 Federal Credit Union","PO Box 1358","Bartlesville","OK","74005","73930"
"8646","Arvest Bank","PO Box 999","Bartlesville","OK","74005","73930"
"8651","Not Given","Not Given","Tulsa","OK","74000","73954"
"8654","Arvest Bank","Not Given","Tulsa","OK","74000","73956"
"8664","First Fidelity Bank","Not Given","Norman","OK","73000","73999"
"8668","Tulsa Federal Credit Union","Not Given","Tulsa","OK","74000","74004"
"8685","Chase Bank","2200 N. Western Ave.","Oklahoma City","OK","73106","74055"
"7037","BancFirst","902 W Main PO Drawer R","Prague","OK","74864","66994"
"7044","Intrust Bank","3801 N Rock Rd ","Wichita","KS","67201","67015"
"8142","Chase Bank","3724 N. May Ave","Oklahoma City","OK","73112","71999"
"8105","Comerica Bank - PAC Servcs","PO Box 75000 MC 2250","Detroit","MI","48275-2250","72004"
"8106","First State Bank","P O Box 979","Altus","OK","73521","72006"
"8121","PNC Bank","1920 L St., NW","Washington","DC","20036","72040"
"8123","BancFirst","Main & Broadway","Oklahoma City","OK","73102","72043"
"8124","Arvest Bank","PO Box 55500","Oklahoma City","OK","73155","72045"
"8134","UMB Bank Of Kansas City MO","PO Box 419226","Kansas City","MO","64141-6226","72059"
"8135","Wells Fargo Bank Minnesota","Not Given","Minneapolis","MN","55479","72060"
"8139","American National Bank   580-226-6222","PO Box 5009","Ardmore","OK","73403","72073"
"8140","Mechanics & Farmers Bank","PO Box 628","Winston-Salem","NC","27102","72079"
"8155","IBC Bank","PO Box 26020","Oklahoma City","OK","73126","72111"
"8143","Banc First","PO Box 852","Guthrie","OK","73044","72085"
"8147","Arvest Bank","1405 S Main","Miami","OK","74354","72096"
"8149","First State Bank","PO Box 827, 1111 S Muskogee","Tahlequah","OK","74465","72102"
"8150","Rogers County  Bank","","","","","72103"
"8152","Bank Of Oklahoma","1400 E. 15th","Edmond","OK","73034","72106"
"8153","Bank Of Oklahoma","P.O. Box 2300","Tulsa","OK","74192","72108"
"8154","BancFirst","9335 S Penn","Oklahoma City","OK","73159","72110"
"8157","Comerica Bank","3701 Hamlin Rd","Auburn Hills","MI","48326","72127"
"8235","Midfirst Bank","1601 E Danforth Road","Edmond","OK","73034","72137"
"8160","Landmark Bank  (580-371-9551)","PO Box 250","Tishomingo","OK","73460","72142"
"8161","Bank Of Oklahoma N.A.","PO Box 24128","Oklahoma City","OK","73124","72145"
"8162","Arvest Bank","P.O. 55500","Oklahoma City","OK","73155","72146"
"8164","JP Morgan Chase Bank, N.A.","420 Throckmorton St, Ste 400","Forth Worth","TX","76102","72149"
"8168","BancFirst","101 N. Broadway","Oklahoma City","OK","73102","72158"
"8169","The Bank NA","201 E Carlalbert Pkwy","McAlester","OK","","72166"
"8195","Tulsa Teachers Credit Union","3801 W. Okmulgee","Muskogee","OK","74401","72174"
"8172","Chase","Somewhere In ","Oklahoma City","OK","73100","72180"
"8174","Citizens Bank","Box 1468","Ada","OK","74820","72182"
"8173","Oklahoma RE&T Cr Union","Box 54309","Oklahoma City","OK","73154","72182"
"8178","SunTrust Bank","1750 New York Avenue","Washington","DC","20006","72194"
"8186","Merrill Lynch State St Bank & Trust Co.","One Financial Center 23rd Fl ","Boston","MA","02111","72213"
"8185","MidFirst Bank","501 NW Grand Blvd","Oklahoma City","OK","73118","72213"
"8188","Citibank Delaware","1 Penns Way","New Castle","DE","19720","72216"
"8189","Mechanics & Farmers Bank","PO Box 628","Winston-Salem","NC","27102","72217"
"8227","Bank Of America","211 N Robinson","Oklahoma City","OK","73125","72339"
"8199","Fifth Third Bank","424 Church Street, Suite 600","Nashville","TN","37219","72241"
"8201","Spirit Bank","PO Box 1283","Sapulpa","OK","74067","72249"
"8203","Bank Of Oklahoma","PO Box 24128","Oklahoma City","OK","73124-0128","72253"
"8205","First United Bank & Trust","PO Box 130","Durant","OK","74702-0130","72262"
"8237","Commerce Bank","6130 East 81st St.","Tulsa","OK","74137","72271"
"8208","BankFirst","1201 W Main","Norman","OK","73069","72275"
"8209","BancFirst","41st & Yale","Tulsa","OK","","72277"
"8210","Arvest Bank","502 S. Main Mall","Tulsa","Ok","74103","72280"
"8211","The Bank NA","","McAlester","OK","","72281"
"8213","BancFirst","6200 Waterford Blvd","Oklahoma City","OK","73118","72285"
"8214","Bank Of America","600 Peachtree Street","Atlanta","GA","30308","72300"
"8282","Synergy Federal Credit Union","P. O. Box 691730","San Antonio","TX","78269","72304"
"8217","UMB Bank","1217 S Agnew Ave","Oklahoma City","OK","73108","72309"
"8218","Arvest Bank","Highway 81","Duncan","OK","73533","72310"
"8219","BancFirst","PO Box 26788","Oklahoma City","OK","73126-0788","72311"
"8221","Arvest Bank","75 N East Ave","Fayetteville","AR","","72316"
"8225","ONB Bank","2424 E. 21st St., Suite 1000","Tulsa","OK","74114","72335"
"8229","JP Morgan Chase","15 East 5th Street","Tulsa","OK","74103","72348"
"6258","Valero Federal Credit Union","PO Box 696000","San Antonio","TX","78269-6000","60375"
"7069","Bank Of Oklahoma","6127 NW Expressway","Oklahoma City","OK","73132","67091"
"7095","Bank Of America","2775 Main Street","Hartford","CT","06120","67154"
"7800","BancFirst","1111 Lincoln Blvd","Oklahoma City","OK","73104","70832"
"8102","Commerce Bank","8000 Forsyth Blvd","St Louis","MO","63105","71994"
"8323","MidFirst Bank","N Western","Oklahoma City","OK","73109","72640"
"8343","BancFrist","1111 N Lincoln Blvd","Oklahoma City","OK","73104","72659"
"8351","Wells Fargo Bank","One West Main Street","Bridgewater","NJ","08876","72668"
"8354","JP Morgan Chase","1166 Avenue Of The Americas","New York","NY","10036","72671"
"8364","Not Given","Not Given","Not Given","OK","74000","72692"
"8518","Comerica Bank","P.O. Box 75000","Detroit","MI","48275","73046"
"8366","Security Bank","P O Box 471316","Tulsa","OK","74147","72694"
"8370","Central National Bank Of Enid (Bartlesville Branch)","1415 SE Washington Blvd","Bartlesville","OK","74006","72723"
"8371","First National Bank","P O Box 1130","Chickasha","OK","73023","72727"
"8375","Oklahoma National Bank","2420 Southwest Blvd","Tulsa","OK","74107","72746"
"8373","BancFirst","1111 N Lincoln Blvd","Oklahoma City","OK","73101","72742"
"8378","Bank Of Oklahoma","201 Robert S Kerr Ave","Oklahoma City","OK","73102","72757"
"8380","BancFirst","P.O.  Box 26788","Oklahoma City","OK","73126","72775"
"8382","Oklahoma National Bank","2420 Southwest Blvd","Tulsa","OK","74107","72784"
"8384","BancFirst","PO Box 268949","OKC","OK","73126","72792"
"8405","BancFirst","Main & Broadway","Oklahoma City","OK","","72823"
"8397","Stillwater National Bank","6300 Waterford Blvd","Oklahoma City","OK","73116","72816"
"8493","Security Bank","10727 E. 51st St.","Tulsa","OK","74146","72962"
"8413","Central National Bank","P.O. Box 3448","Enid","OK","73702","72838"
"8416","None Given","None","None","OH","73000","72848"
"8418","Arvest Bank","1927 S 4th","Chickasha","OK","73018","72850"
"8423","Quail Creek Bank","PO Box 20160","Oklahoma City","OK","73156","72856"
"8427","Not Given","Not Given","Not Given","OK","73000","72863"
"8432","Not Given","Not Given","Not Given","OK","73000","72869"
"8430","Bank First","17th/Telephone Rd","Moore","OK","73000","72867"
"8433","Mid-First","Not Given","Tulsa","OK","74000","72870"
"8440","BancFirst","PO Box 26788","Oklahoma City","OK","","72879"
"8444","Not Given","Not Given","Not Given","OK","73000","72890"
"8449","1st National Bank","610 E 8th St ","Okmulgee","OK","74447","72896"
"8451","IBC Bank","5701 N May Ave","Oklahoma City","OK","73112","72898"
"8458","BancFirst","2400 Shawnee Rd","Muskogee","OK","74403","72907"
"8466","Bank Of The West","1600 SW 89th St.","Oklahoma City","OK","73159","72913"
"8463","Dan Arnett","PO Box 82","Henryetta","OK","74437","72914"
"8465","Bank Of Oklahoma","BOK Tower PO BOX 2300","Tulsa OK","OK","74192","72917"
"8467","BancFirst Of Guthrie","PO Box 160","Guthrie","OK","73044","72918"
"8469","Sooner State Bank       (405) 387-2265","420 NW 32nd","Newcastle","OK","73065","72922"
"8472","BancFirst","P.O. Box 26788","Oklahoma City","OK","73126","72932"
"8477","Bank Of Oklahoma","P.O. Box 2300","Tulsa","OK","74192-0001","72933"
"8476","First Fidelity Bank","400 S Eastern","Moore","OK","73160","72942"
"8482","BancFirst","P.O. Box 489","Lawton","OK","73502","72946"
"8483","Focus Federal Credit Union","420 NE 10th St","Oklahoma City","OK","73104","72947"
"8499","BancFirst","101 N. Broadway Ave","Oklahoma City","OK","73102","72986"
"8498","MidFirst Bank","119 N Robinson","Oklahoma City","OK","73102","72986"
"8500","Chase Bank","1795 Garth Brooks Blvd","Yukon","OK","73099","72990"
"8510","BancFirst","PO Box 26788","Oklahoma City","OK","73126","73014"
"8515","First United Bank & Trust","P.O. Box 130","Durant","OK","74702-0130","73042"
"8521","Wells Fargo Bank","1753 Pinnacle Drive","McLean","VA","22102","73071"
"8526","Citizens State Bank","301 Woolsey Avenue","Morrison","OK","73061","73142"
"8527","First Bank & Trust Company","PO Box 878","Perry","OK","73061","73142"
"8545","RCB Bank","1223 E. Highland","Ponca City","OK","74601","73159"
"8534","Bank Of Commerce - Chouteau","P.O. Box 849","Chouteau","OK","74337","73174"
"8698","Communication Federal Credit Union","4141 NW Expressway","Oklahoma City","OK","73116","74100"
"8706","Arvest Bank ","PO Box 25016","Oklahoma City","OK","73125-0016","74135"
"8722","Arvest Bank","PO Box 1670","Lowell","AR","72745","74536"
"7127","BancFirst","PO Box 988","Norman","OK","73070-6061","67247"
"7139","JP Morgan Chase Bank","1 Chase Manhattan Plaza 50th Fl","New York","NY","10005","67284"
"8702","Arvest Bank","3900 N. Lincoln Blvd","Oklahoma City","OK","73105","74126"
"8739","Amalgamated Bank","1825 K Street, NW","Washington","DC","20036","75228"
"8742","JP Morgan Chase Bank","1 Chase Manhattan Plaza Fl 7","New York","NY","10005","75307"
"8743","Comerica Bank","PO Box 75000, MC 2250","Detroit","MI","48275-2250","75308"
"8750","Intrust Bank, NA","P.O. Box 1","Wichita","KS","67201-9819","75332"
"8749","Intrus Bank, NA","P.O. Box 1","Wichita","KS","67201-9819","75332"
"8745","Comerica Bank","P O Box 75000","Detroit","MI","48275","75345"
"8746","Arvest Bank","P O Box 999","Bartlesville","OK","74005","75345"
"8755","Bank Of America","1901 Main Street","Columbia","SC","29202","75402"
"8756","Capital Bank","215 N Pine St","Spartanburg","SC","29302","75402"
"8757","Capital Bank","215 N Pine St","Spartanburg","SC","29302","75403"
"8763","BancFirst","PO Box 789","Ardmore","OK","73402","75439"
"8778","Kirkpatrick Bank","222 NW 63rd Street","Oklahoma City","OK","73118","75611"
"8425","IBC Bank","2550 E. 73rd St, Ste #120","Tulsa","OK","74136","72356"
"8249","Merck Employees Federal Credit Union","P.O. Box 2000","Rahway","NJ","07065","72375"
"8245","Wells Fargo","P.O. Box 6995","Portland","OR","97228-6995","72375"
"8255","First Bethany Bank & Trust","PO Box 218","Bethany","OK","73008","72401"
"8262","Arvest Bank","PO Box 999","Bartlesville","OK","74005","72448"
"8265","Bank Of America","1200 Main St","Kansas City","MO","64105","72458"
"8266","BancFirst","101 N Main","Blackwell","OK","74631","72460"
"8267","Bank Of Oklahoma","Box  24128","Oklahoma City","OK","73124","72461"
"8270","Bank Of Oklahoma, NA","PO Box 24128","Oklahoma City","OK","73124","72464"
"8271","Wells Fargo Bank","PO Box 3408","Omaha","NE","68103","72475"
"8278","Bank Of Commerce","2500 S Cornwell","Yukon","OK","73099","72494"
"8279","SunTrust Bank","PO BOX 622227","Orlando","FL","32862-2227","72495"
"8281","Bank Of America","P. O. Box 25118","Tampa","FL","25118","72497"
"8308","BancFirst","P.O. Box 1","Stillwater","OK","74076-0001","72530"
"8295","Bank Of Oklahoma","201 Robert S. Kerr","Oklahoma City","OK","73102","72557"
"8296","BancFirst","PO Box 26788","Oklahoma City","OK","73126","72558"
"8297","Spirit Bank","1800 South Baltimore","Tulsa","OK","74119","72563"
"8315","SunTrust Bank","PO Box 85024","Richmond","VA","23285","72629"
"8314","Chain Bridge Bank","1445-A Laughlin Ave","McLean","VA","22101","72629"
"8674","AmeriState Bank","PO Box 718","Atoka","OK","74525","74035"
"8693","BancFirst","1111 N Lincoln Blvd","Oklahoma City","OK","73104","74095"
"8703","Bank Of America","777 Main St","Hartford","CT","06115","74129"
"8712","BancFirst","PO Box 26788","Oklahoma City","OK","73126","74185"
"8713","JP Morgan Chase Bank NA","1 Chase Manhattan Plaza","New York","NY","10005","74188"
"7338","Bank Of Oklahoma","201 Robert S Kerr Ave","Oklahoma City","OK","73102","67866"
"7173","Bank Of America - Amarillo  ","Somewhere In ","Amarillo","TX","79106","67393"
"7692","Idabel National Bank","1201 SE Washington","Idabel","OK","74745","70347"
"8495","BancFIrst","PO Box 26788","Oklahoma City","OK","73126","72970"
"8537","First National Bank And Trust Co","3rd And Choctaw St","McAlester","OK","74501","73189"
"8539","Bank Of The Panhandle","PO Box 2180","Guymon","OK","73942","73198"
"8538","Bank Of Laverne","Box 1147","Laverne","OK","73848","73198"
"8550","People's State Bank","1714 W Gore Blvd","Lawton","OK","73501","73256"
"8571","Bank Of Oklahoma","5509 N Pennsylvania Avenue","Oklahoma City","OK","73112","73258"
"8612","Tulsa Teachers' Credit Union","P.O. Boc 4999","Tulsa","OK","74159-0999","73286"
"8560","AmeriState Bank","PO Box 718","Atoka","OK","74525","73317"
"8572","The First National Bank & Trust Company","P O Box 1130","Chickasha","OK","73023","73319"
"8558","Arvest Bank","Not Given","Jenks","OK","74000","73326"
"8633","Arvest","4825 E. 36 St.","Tulsa","OK","74135","73329"
"8645","First National Bank","3104 N. Broadway","Poteau","OK","74953","73353"
"8591","Ross William Smith","1002 E. Boundary","Pawhuska","OK","74056-5001","73362"
"8577","Bank Of The Wichitas","605 South 8th St, PO Box 438","Cache","OK","73527","73384"
"8570","Bobby Jefferson","3009 Kimberlea Dr","Muskogee","OK","74403","73382"
"8576","Tinker Federal Credit Union","1620 Lonnie Abbott Blvd.","Ada","OK","74820","73379"
"8586","Bank Of Oklahoma","Not Given","Oklahoma City","OK","73000","73408"
"8592","Bank Of Commerce","620 E. SH-152","Mustang","OK","73064","73433"
"8599","BancFirst","3200 East Memorial Road","Edmond","OK","73013","73460"
"8614","IBC Bank","2520 N Main St","Miami","OK","74354","73491"
"8619","Bank Of Oklahoma","1400 S. Santa Fe","Edmond","OK","73003","73521"
"8644","Committee To Elect Mark McCullough","4125 Dogwood Pl.","Sapulpa","OK","74066","73586"
"8625","Fraternal Order Of Police Credit Union","10110 E 11 St","Tulsa","OK","74128","73634"
"8649","BancFirst","101 N Broadway","Oklahoma City","OK","73102","73788"
"8781","Cherokee County Bank","4715 S Muskogee Ave","Tahlequah","OK","74464","75664"
"8783","JP Morgan Chase Bank, N.A.","420 Throckmorton St, Ste 400","Forth Worth","TX","76102","75672"
"8784","BancFirst","PO Box 26788","Oklahoma City","OK","73126","75684"
"8786","Arvest Bank","PO Box 1229","Bentonville","AR","72712","75686"
"8792","RCB Bank","324 S Duck","Stillwater","OK","74074","75761"
"8796","Wells Fargo, NA","120 Albany Street","New Brunswick","NJ","08901","75849"
"6986","Mid First Bank","Park Ave And Robinson","Oklahoma City","OK","73102","66717"
"7171","Bank Of America","600 Peachtree Street","Atlanta","GA","30308","67390"
"7628","LIBERTY NATIONAL BANK","629 SW C AVE","LAWTON","OK","73501","69426"
"8803","BancFirst","1111 N. Lincoln Blvd.","Oklahoma City","OK","73105","76369"
"8806","Bank Of America","6011 Oxon Hill Rd","Oxon Hill","MD","20745","76424"
"8808","Arvest Bank","502 S Main Mall","Tulsa","OK","74103","76447"
"8817","BancFirst","P.O. Box 26788","Oklahoma City","OK","73126","76609"
"8820","SunTrust Bank","Post Office Box 622227","Orlando","FL","32862-2227","76610"
"8816","Wells Fargo","330 N Washington St","Alexandria","VA","22314","76614"
"8814","Bank Of Oklahoma","9520 N. May, 2nd Floor","Oklahoma City","OK","73120","76625"
"8836","BancFirst","P.O. Box 26788","Oklahoma City","OK","73126","76652"
"8821","Not Given","Not Given","Not Given","OK","00000","76659"
"8825","BancFirst","PO Box 278","Chandler","OK","74834","76678"
"8831","First United","Ash & Main Street","Pauls Valley","OK","73075","76732"
"8832","Spirit Bank","PO Box 1283","Sapulpa","OK","74067","76737"
"8738","Bank 7","1003 Oklahoma Ave","Woodward","OK","73801","75182"
"8637","BancFirst","2400 Shawnee Rd","Muskogee","OK","74403","73859"
"8650","The Bank NA","P.O. Box 1067","McAlester","OK","74501","73953"
"8655","IBC","Not Given","Moore","OK","73160","73957"
"8656","Not Given","Not Given","Not Given","OK","73000","73958"
"8658","Bank Of Oklahoma","3045 S. Harvard Ave","Tulsa","OK","74114","73984"
"8660","First National Bank","110 E. Broadway Street","Altus","OK","73521","73993"
"8663","Weokie Credit Union","Not Given","Oklahoma City","OK","73000","73998"
"8667","Weokie Credit Union","Not Given","Oklahoma City","OK","73000","74003"
"8671","Bank Of Western Oklahoma","115 N. Custer St","Weatherford","OK","73096","74015"
"8733","MidFirst Bank","Not Given","Not Given","OK","00000","74885"
"8753","JPMorgan Chase Bank, N.A.","1200 NW 63rd St","Oklahoma City","OK","73125","75373"
"8759","Community Bank","1729 College Ave","Alva","OK","73717","75404"
"8760","Bank Of America","14519 Cantrell Rd","Little Rock","AR","72212","75405"
"8762","BancFirst","1939 N Harrison","Shawnee","OK","74801","75436"
"8785","Bank Of Oklahoma","9520 N May Ave","Oklahoma City","OK","73120","75685"
"8776","BancFirst","Not Given","Oklahoma City","OK","73000","75580"
"8775","Midfirst","1200 N Kelly","Edmond","OK","73000","75580"
"8779","Flagstar Bank","19733 Mack Ave","Grosse Pointe Woods","MI","48236","75618"
"8849","SunTrust Bank","Post Office Box 622227","Orlando","FL","32862-2227","76896"
"8852","BancFirst","PO Box 1071","Seminole","OK","74818-1071","76947"
"8857","Bank Of America","70 Farmington Ave","Hartford","CT","06115","77000"
"8866","BancFirst","P.O. Box 26788","Oklahoma City","OK","73126","77078"
"8865","BancFirst","PO Box 278","Chandler","OK","74834","77088"
"8869","Regions Bank","4701 N Keystone Ave #100","Indianapolis","IN","46205","77140"
"8870","BancFirst","None Given","Oklahoma City","OK","73162","77142"
"8880","Arvest Bank","3900 N. Lincoln Blvd.","Oklahoma City","OK","73105-5205","77695"
"8850","Bank Of America","1501 Pennsylvania Ave NW","Washington","DC","20001","76904"
"8877","BancFirst","902 W Main PO Drawer R","Prague","OK","74864","77541"
"8883","Security Bank","P O Box 471316","Tulsa","OK","74147","77963"
"8896","Bank Of Oklahoma","PO Box 2300","Tulsa","OK","74102","78186"
"8897","Bank Of Oklahoma","None Given","Oklahoma City","OK","73117","78198"
"8908","Weokie Credit Union","Post Office Box 26090","Oklahoma City","OK","73126-0090","78309"
"8910","JP Morgan Chase Bank","2200 Ross Ave, 6th Flr MC TX12944","Dallas","TX","75201","78311"
"8918","Grand Bank","4200 E Skelly Dr Ste 200","Tulsa","OK","74135","78322"
"8920","Chase Bank","PO Box 25848","Oklahoma City","OK","73125","78328"
"8922","Oklahoma National Bank","2420 Southwest Blvd","Tulsa","OK","74107","78331"
"8923","BancFirst","PO Box 26788","Oklahoma City","OK","73126-0788","78334"
"8924","Chase Bank ","PO Box 25848","Oklahoma City","OK","73116","78335"
"8925","Triad Bank","PO Box 35567","Tulsa","OK","74153","78336"
"8936","Wachovia Bank","420 20th St N","Birmingham","AL","35202","78359"
"8937","BB&T","Not Given","Birmingham","AL","35200","78361"
"8941","BancFirst","PO Box 15510","Del City","OK","73155","78368"
"8944","UMB Bank, N.A.","1010 Grand","Kansas City","MO","64141","78373"
"8948","Chase Bank Acct #0052793","PO Box 656","Oklahoma City","OK","73101-0656","78381"
"8844","Valliance Bank","1601 NW Expressway, #100","Oklahoma City","OK","73118","76869"
"8845","Valliance Bank","1601 NW Expressway, #100","Oklahoma City","OK","73118","76870"
"8846","Focus Federal Credit Union","420 NE 10th St","Oklahoma City","OK","73104","76871"
"8847","Focus Federal Credit Union","420 NE 10th St","Oklahoma City","OK","73104","76872"
"8848","Credit Union One","3330 N. Lincoln","Oklahoma City","OK","73105","76873"
"8854","Wells Fargo Bank Minnesota","Not Given","Minneapolis","MN","55479","76980"
"8863","Bank Of America Merrill Lynch","1366 Post Road","Fairfield","CT","06430","77066"
"8874","FirstBank","701 South Mississippi","Atoka","OK","2068941","77101"
"7211","F&M Bank","1330 S. Harvard","Tulsa","OK","74112","67499"
"8804","Weokie CRU","Not Given","Oklahoma City","OK","00000","76408"
"8810","BancFirst","1111 N Lincoln","Oklahoma City","OK","73101","76548"
"8818","Bank Of Oklahoma","1400 E 15th","Edmond","OK","73013-5031","76651"
"8823","BancFirst","9335 S Penn, PO Box 26788","Oklahoma City","OK","73126-0788","76670"
"8851","MidFirst Bank","119 N. Robinson","Oklahoma City","OK","73102","76845"
"8833","BancFirst","PO Box 26788","Oklahoma City","OK","73126","76750"
"8856","BancFirst","Not Given","Midwest City","OK","73000","76995"
"8950","Fifth Third Bank","600 Superior Avenue E","Cleveland","OH","44114","78391"
"8955","1st Bank Oklahoma","PO Box 888","Claremore","OK","74018","78403"
"8958","BancFirst","1111 N Lincoln","Oklahoma City","OK","73104","78409"
"8977","Coppermark Bank         NW 23rd & Meridian","PO Box 25676","Oklahoma City","OK","73125-0676","78475"
"8982","Coppermark Bank","PO Box 25676","Oklahoma Ciy","OK","","78487"
"8985","Arvest Bank","1927 S 4th","Chickasha","OK","73018","78493"
"8988","Stillwater National Bank","Not Given","Oklahoma City","OK","73118","78496"
"9017","Bank Of Oklahoma","2600 W Robinson","Norman","OK","73069","78563"
"9018","Bank Of Oklahoma","9520 N May Ave","Oklahoma City","OK","73120","78564"
"9021","Mercantile Bank - TX","PO Box 163049","Ft Worth","TX","","78567"
"9027","BancFirst","Not Given","Oklahoma City","OK","73000","78582"
"9026","Midfirst","1200 N Kelly","Edmond","OK","73000","78582"
"9040","Comerica Bank - PAC Servcs","PO Box 75000 MC 2250","Detroit","MI","48275-2250","78632"
"9055","First State Bank","P O Box 979","Altus","OK","73521","78689"
"9078","BancFirst","PO Box 26788","Oklahoma City","OK","73126-0788","78737"
"9061","JP Morgan Chase Bank NA","1 Chase Manhattan Plaza","New York","NY","10005","78707"
"9069","JP Morgan Chase Bank","1 Chase Manhattan Plaza Fl 7","New York","NY","10005","78726"
"9084","First American Bank","570 24th Avenue NW","Norman","OK","73072","78754"
"9087","Summit Bank","5314 S. Yale Ste 100","Tulsa","OK","74135","78775"
"9090","First Bethany Bank & Trust","PO Box 218","Bethany","OK","73008","78781"
"9095","BancFirst","PO Box 26788","Oklahoma City","OK","","78789"
"9103","Banc First","1111 N Lincoln Blvd","Oklahoma City","OK","73104","78816"
"9106","BancFirst","6200 Waterford Blvd","Oklahoma City","OK","73118","78821"
"9108","Bank Of Oklahoma","2021 S Lewis Ave","Tulsa","OK","74104","78823"
"9111","Amalgamated Bank","1825 K St NW","Washington","DC","20006","78837"
"9114","Mechanics & Farmers Bank","PO Box 628","Winston-Salem","NC","27102","78842"
"9120","The First National Bank & Trust Co","PO Drawer 1130","Chickasha","OK","73023","78865"
"9122","Republic Bank And Trust ","PO Box 5369","Norman","OK","73070","78869"
"9123","MidFirst Bank","5801 NW 39th","Oklahoma City","OK","73122","78871"
"9130","Merrill Lynch State St Bank & Trust Co.","One Financial Center 23rd Fl ","Boston","MA","02111","78881"
"9129","MidFirst Bank","501 NW Grand Blvd","Oklahoma City","OK","73118","78881"
"9131","Bank Of America","1200 Main St","Kansas City","MO","64105","78882"
"9132","Bank Of America","801 W Trade St","Charlotte","NC","28255","78883"
"9133","Comerica Bank","3701 Hamlin Rd","Auburn Hills","MI","48326","78884"
"9134","Bank Of Oklahoma N.A.","PO Box 24128","Oklahoma City","OK","73124","78885"
"9135","JP Morgan Chase Bank N.A.","1490 Eldridge Parkway","Houston","TX","77077","78887"
"9142","JP Morgan Chase Bank, N.A.","420 Throckmorton St, Ste 400","Forth Worth","TX","76102","78896"
"9144","Wells Fargo Bank, N.A.","1753 Pinnacle Drive","McLean","VA","22102","78898"
"9152","Harris Trust And Savings Bank","111 W Monroe St","Chicago","IL","60690","78918"
"9154","Comerica Bank","PO Box 75000 MC 2250","Detroit","MI","48275-2250","78922"
"9286","Arvest Bank","3900 N. Lincoln Blvd","Oklahoma City","OK","73105","79324"
"9160","Chase","Somewhere In ","Oklahoma City","OK","73100","78959"
"9164","BancFirst ","4200 S Sunnylane Rd ","Del City ","OK","73115","78979"
"9165","Synergy Federal Credit Union","P. O. Box 691730","San Antonio","TX","78269","78984"
"9167","BancFirst","PO Box 26788","Oklahoma City","OK","73126-0788","78992"
"9168","Bank Of America","211 N Robinson","Oklahoma City","OK","73125","78994"
"9170","BancFirst","PO Box 26788","Oklahoma City","OK","73126-0788","79000"
"9172","Banc First","Main & Broadway","Oklahoma City","OK","73102","79008"
"9177","BancFirst","P.O. Box 26788","Oklahoma City","OK","73126","79030"
"9178","MidFirst Bank","501 NW Grand Blvd","Oklahoma City","OK","73118","79033"
"9184","Republic Bank And Trust","3550 W Robinson","Norman","OK","73072","79043"
"9248","Capitol One Bank","7501 Wisconsin Ave","Bethesda","MD","20814","79220"
"9352","Boone County National Bank","720 E. Broadway","Columbia","MO","65201","79124"
"9224","Republic Bank & Trust","P.O. Box 5369","Norman","OK","73070","79175"
"9249","Wells Fargo NA","Not Given","New York","NY","10017","79221"
"9251","Bank Of Oklahoma","PO Box 24128","Oklahoma City","OK","73124-0128","79223"
"9261","First Enterprise Bank","1000 West Britton Road","Oklahoma City","OK","73114","79250"
"9271","JP Morgan Chase Bank NA","PO BOx 260180","Baton Rouge","LA","70826","79281"
"9279","Arvest Bank","5120 S. Garnett Road","Tulsa","OK","74146","79306"
"9339","Bank Of The West","6100 E. 51st St.","Tulsa","OK","74135","79311"
"6312","Wells Fargo Bank","2300 16TH ST","San Francisco","CA","94103","60468"
"6316","BancFirst","101 N Broadway","Oklahoma City","OK","73102","60471"
"6320","Arvest Bank","SE 29th St","Del City","OK","73135","60474"
"6319","Bank Of America","71st And Lewis","Tulsa","OK","74171","60474"
"6326","BancFirst","206 North 2nd Street","Seminole","OK","74868","60483"
