ETHICS_NUM,REP_NUM,COMNAME,EMAIL,STREET,CITY,STATE,ZIP,PHONE,EXT,AFFILIATION_ID,STMNT_OF_INTENT,PURPOSE,
"400030","45126","LeFlore County Democratic Party Central Committee","don_faulkner@sbcglobal.net","PO Box 354","Talihina","OK","74571","9183851037","","","n","Promote the Democratic Party"
"497290","45125","Cleveland County GOP","mildman@sbcglobal.net","1108 W Main Ste 139","Norman","OK","73069","4059124341","","","y","Promote Party Principals and candidates."
"297265","45128","Physician Asst Political Action Committee","none@none.com","PO Box 107","Oklahoma City","OK","73101","4052712058","","","y","Support legislative agenda of OAPA."
"597246","45144","Oklahoma Republican Party","okgop@okgop.com","4031 N Lincoln Blvd","Oklahoma City","OK","73105","4055283501","","","y","Promotion of the Republican Party"
"205011","45145","Grow Oklahoma PAC","timplinsky@timplinsky.com","2914 W H St","Jenks","OK","74037","4052987717","","","y","Support candidates."
"497032","45158","Canadian County Republican Party","petekatzdorn@cox.net","10633 NW 36 Pl","Yukon","OK","73099","4052436050","","","y","Represent Republican interests in Canadian County."
"497118","45160","Grady County Republican Party","david@ivyratcliffchasteen.com","PO Box 907","Chickasha","OK","73018","4052241181","","108","y","Party committee - support Republican candidates"
"299419","45161","Sequoyah County Democratic Party","anniew12345@earthlink.net","P. O. Box 41","Muldrow","OK","74948","4797193000","","","y","Support candidates for good open gov."
"497166","45489","Muskogee County Republicans","saclark110@suddenlink.net","3404 Georgia Ave","Muskogee","OK","74403","9186829774","","","y","To promote Republican Party and Candidates"
"497164","45542","Muskogee Cty Demo Party","dhattaway@sbcglobal.net","2717 Boston St","Muskogee","OK","74401","9188691082","","","y","Promote Democratic Party and Democratic Candidates."
"497166","45815","Muskogee County Republicans","saclark110@suddenlink.net","3404 Georgia Ave","Muskogee","OK","74403","9186829774","","","y","To promote Republican Party and Candidates"
"297221","45835","Okla Malt-PAC","okmaltbeverage@coxinet.net","6301 N. Western - Suite 120","Oklahoma City","OK","73118","4058432337","","65","y","Support candidates for elected office in the state senate and house."
"505001","45893","Ardent Health Services LLC Good Government Fund","ashley.crabtree@ardenthealth.com","One Burton Hills Boulevard, Suite 250","Nashville","TN","37215","6152963202","","233","y","To support good government."
"207010","45974","WOPAC","none@none.com","1611 S Utica Ave #319","Tulsa","OK","74104","4052862686","","","y","Represent OK workers"
"206075","49010","Lincoln Pac","welch@ctpok.net","Po Box 561","Oklahoma City","OK","73101","4055258044","","","y","To support state and local candidates in the state of Oklahoma."
"206065","49012","Oklahoma Sportsmen For Oklahoma Values Pac","welch@ctpok.net","P.O. Box 561","Oklahoma City","OK","73101","4055258044","","","y","To support state and local candidates in the state of Oklahoma."
"204011","49014","IAFF FIREPAC Non-Federal","jlebin@evanskatz.com","1750 New York Avenue, NW","Washington","DC","20006","2027378484","","79","y","To elect candidates who support fire fighters."
"206074","49015","Veterans For Responsible Government Pac","welch@ctpok.net","Po Box 561","Oklahoma City","OK","73101","4052138036","","","y","To support state and local candidates in the state of Oklahoma."
"205004","49022","Doctor Political Action Committee","susie@neuross.com","6585 South Yale Ste 200","Tulsa","OK","74136","9184913500","","237","y","Support candidates for state or local elections in Oklahoma."
"205024","49033","Renew OK","laughlin00@hotmail.com","PO Box 1183","Woodward","OK","73802","5802565503","","253","y","Political Action Committee"
"204011","49045","IAFF FIREPAC Non-Federal","jlebin@evanskatz.com","1750 New York Avenue, NW","Washington","DC","20006","2027378484","","79","y","To elect candidates who support fire fighters."
"206026","49082","Friends Of Oklahoma Coal Pac","rdurham@d2ts.com","PO Box 470926","Tulsa","OK","74147-0926","9186456109","","","y","Promote use and development of Oklahoma's coal resources"
"203058","49109","IMPAC PAC of Oklahoma","patrick@gaines-consulting.com","121 NE 52nd St Ste 240","Oklahoma City","OK","73105","4056054174","","","y","PAC"
"297383","49129","Oklahoma Asphalt Pavement Association - PAC","oapa@sbcglobal.net","3500 N Lincoln Blvd","Oklahoma City","OK","73105","4055247675","","122","y","To encourage quality roadbuilding."
"506010","49147","Magellan Midstream Holdings Gp, Llc Political Action Committee","dwainwright@navigantconsulting.com","One Williams Center Md 28-8","Tulsa","OK","74172","9185747010","","","y","To support Federal and State Candidates for public office who are supportive of Magellan's business interests"
"203002","49134","Okla Assn of Career & Tech Education PAC [Okacte PAC]","cadees@okacte.org","4545 N Lincoln Blvd Suite 159","Oklahoma City","OK","73105","4055258906","","","y","To promote and support state candidates"
"297201","49135","Okla Committee of Automobile Retailers","steve.rankin@coxinet.net","PO Box 53305","Oklahoma City","OK","73152-3305","4055211295","","132","y","Political action."
"500007","49136","Oklahoma Conservative Political Action Committee","skgood@hotmail.com","PO Box 2021","Edmond","OK","73013","4053418134","","","y","Support constitutionalists in state legislature."
"497255","49166","Okmulgee County Republican Committee","nitram1933@sbcglobal.net","1701 N Okmulgee","Okmulgee","OK","74447","9187563324","","","n","Support of Republican candidates."
"505003","49173","Texas Industries Inc PAC","mosborn@txi.com","1341 W Mockingbird Ln ","Dallas","TX","75247","9726473327","","235","y","Support or oppose political candidates and or legislation"
"597005","49179","Allstate Insurance Company PAC","molson3@allstate.com","2775 Sanders Rd Ste A5","Northbrook","IL","60062","8474026575","","42","y","ALLPAC is a federal, dual, separate segregated fund est. to support various cand"
"597007","49180","American Fidelity Corp PAC","steve.garrett@af-group.com","2000 Classen Blvd ","Oklahoma City","OK","73106","4055232000","","83","y","To promote participation in the political process"
"497032","49181","Canadian County Republican Party","petekatzdorn@cox.net","10633 NW 36 Pl","Yukon","OK","73099","4052436050","","","y","Represent Republican interests in Canadian County."
"299392","49184","CCOSA - PAC (Cooperative Council Okla School Admin)","raburn@ccosa.org","2901 N Lincoln Blvd","Oklahoma City","OK","73105","4055241191","","","y","Support for public schools and school administrators in Leg."
"299400","49187","Gas and Oil PAC","okmoga@okmoga.com","6701 N Broadway Ste 300","Oklahoma City","OK","73116","4058435741","","50","y","Provide campaign contributions to candidates for local & state elective offices"
"597130","49205","Johnson & Johnson Political Action Committee","lryan1@corus.jnj.com","One Johnson & Johnson Plaza","New Brunswick","NJ","08933","7325243073","","182","y","Support candidates whose support J & J interests."
"497145","49206","Lincoln County Republican Party","gkpeterson@brightok.net","Rt 1 Box 456","Stroud","OK","74079","9183682557","","","y","Educate and elect Republicans"
"497149","49207","Logan County Republican Party","ken.yohey@getronics.com","4025 S Post","Guthrie","OK","73044","4052828551","","","y","Increase Republican turnout in Logan County"
"297241","49209","NAIFA - Oklahoma, Inc PAC","execvp@naifa-oklahoma.org","6051 N Brookline Ste 124","Oklahoma City","OK","73112","4058101989","","35","y","Candidate contributions on behalf of insurance industry"
"407003","49211","Noble County Democrat Central Committee","larry-longan@yahoo.com","614 Marchbanks St","Perry","OK","73077","5805729428","","","n","Support State candidates."
"298417","49212","OANA - PAC","4sooners1@cox.net","PO Box 702","Norman","OK","73072","4053291767","","127","y","To support candidates for state office."
"202012","49213","Ok Ag Ed Teachers Assoc PAC","jkliewer@thomas.k12.ok.us","1500 W Seventh Ave","Stillwater","OK","74074","4057435496","","217","y","Political contributions."
"597369","49230","Weyerhaeuser Company Political Action Commitee (WPAC)","slming@comerica.com","PO BOx 9777 - CH 1F28","Federal Way","WA","98063-9777","2483717268","","1","y","To promote and support candidates."
"406008","50022","Little Deep Fork Democratic Club","nancyvanorden@hotmail.com","Po Box 1144","Bristow","OK","74010-1144","9183672917","","","y","Democratic Party Elections and College Scholarships"
"208009","50130","Empower American Communities","jd72270e@cox.net","633 Nw 116th Terr","Oklahoma City","OK","73114","4054141124","","","y","ORGANIZE COMMUNITIES SO THAT THEY MAY BE EMPOWERED IN GOVERNMENT"
"597115","46007","SmithKline Beecham Corporation PAC (GlaxoSmithKline PAC)","cfs@pass1.com","5 Moore Dr","Research Triangle Park","NC","27709","2027151000","","","y","Preserve, protect, enhance the pharmaceutical industry & establish an effective presence in Congress & State Legislatures."
"297244","46010","Oklahoma Public Employees Association PAC","bob.zapffe@juno.com","13 NW 28th St","Oklahoma City","OK","73105","4055246764","","195","y","Supporting the fair & equitable treatment of state employees"
"297187","46107","OKC-AFT Local 2309 Committee on Political Education","ruth@okcaft.org","2915 N. Classen Blvd. STE #420","Oklahoma City","OK","73106","4055280801","","","y","Encourage educators to take a more active part in gov affairs pertaining to the public"
"297245","46157","REPUBLICAN STATE HOUSE COMMITTEE","carolyn@rshc.net","PO Box 18533","Oklahoma City","OK","73154","4058420250","","","y","To help elect republicans to the state house."
"407012","46199","Bryan County Democratic Party Central Committee","bryancou@Bryancountydemocrats.org","201 Ne 18th Avenue","Durant","OK","74701-5409","5809244235","","","y","Promote and elect Democratic candidates"
"206035","46477","Oklahoma Association For Home Care Pac","amymorgan@oahc.com","755 W Covell Ste 100","Edmond","OK","73003","4054955995","","","y","Advancement of Home Health industry"
"203054","46479","Bondsman Political Action Committee","cathyguyeroba@coxinet.net","222 NE 27th St","Oklahoma City","OK","73105","4055245920","","","y","Receive and contribute funds to Oklahoma Candidates for public office."
"504008","46498","Wal-Mart Stores Inc PAC for Responsible Government","sean.bresett@wal-mart.com","702 SW 8th St","Bentonville","AR","72716","2024340715","","211","y","Make contributions to political committees as permitted by law."
"506007","46500","DuPont Good Govt. Fund","good.government@usa.dupont.com","1007 Market St, Rm D-11078","Wilmington","DE","19898","2027283629","","","y","Support legislative candidates"
"203053","46602","Back The Badge: A Political Action Committee","backthebadge_pac@yahoo.com","P.O. Box 2473","Tulsa","OK","74101","9187402090","","22","y","Suppoort/oppose political candidates."
"597202","49247","Okla Community Action PAC","knichols7@windstream.net","308 SW 2nd St ","Lindsay","OK","73052","4057561100","","","y","Non-candidate committee"
"297210","49248","Oklahoma Education Association Fund for Children and Public Education","nonegiven@none.com","PO Box 18485 - 323 East Madison ","Oklahoma City","OK","73105","4055287785","","","y","Elect pro-education candidates."
"597216","49250","Okla Grocers Assn PAC","teenarichardson@okgrocers.com","PO Box 18716","Oklahoma City","OK","73154","4055259419","","64","y","Political contributions."
"206022","49251","Okla Podiatric Medical OKPPAC","nonegiven@none.com","915 E Garriott Ste J","Enid","OK","73701","5802338220","","","n","Candidate support"
"297238","49252","OSPA - PAC","hshaw@enid.com","216 E Willow","Enid","OK","73701","5802372233","","","y","Special Interest Group"
"297240","49253","Okla State AFL-CIO Political Action Fund","okaflcio@okaflcio.org","501 NE 27th St","Oklahoma City","OK","73105-4213","4055282409","","70","y","Special Interest - Labor"
"297283","49254","Promoters of Private Enterprise","sblain@naico.com","1010 Manvel Ave","Chandler","OK","74834","4052584675","","","y","Promoting private awareness of the benefits of freely developed enterprise"
"506018","49255","Schering - Plough Corporation Better Government Fund","spbgf@spcorp.com","1130 Connecticut Ave Nw Ste 500","Washington","DC","20036","2024637372","","","y","Make political contributions"
"299419","49256","Sequoyah County Democratic Party","anniew12345@earthlink.net","P. O. Box 41","Muldrow","OK","74948","4797193000","","","y","Support candidates for good open gov."
"299402","49260","Verizon Good Govnt Club of Oklahoma","karen.e.andrew@verizon.com","771 Parkway Ave","Ewing","NJ","08618","6094067153","","25","y","Support pro-competition"
"597328","49259","Terra Industries Inc. PAC (TerraPAC)","terrapac@terraindustries.com","600 4th St","Sioux City","IA","51101","7122777211","","162","n","To further the interests of Terra."
"406007","49261","Washington County Republican Committee","alex_schuettenberg@yahoo.com","2544 Vicksburg St","Bartlesville","OK","74006","9186613563","","","y","Support Republican Party candidates"
"408002","49264","Second Congressional Democratic Party","nonegiven@none.com","18116 E 96th St N","Owasso","OK","74055","9182724056","","","y","Electing Democ"
"203053","49265","Back The Badge: A Political Action Committee","backthebadge_pac@yahoo.com","P.O. Box 2473","Tulsa","OK","74101","9187402090","","22","y","Suppoort/oppose political candidates."
"406004","49266","Canadian County Democrats","hwinc@cox.net","426 Poplar Ave ","Yukon ","OK","73099","4053263600","","","y","To elect Democratic Party candidates"
"497290","49268","Cleveland County GOP","mildman@sbcglobal.net","1108 W Main Ste 139","Norman","OK","73069","4059124341","","","y","Promote Party Principals and candidates."
"497021","49270","Blaine County Republican Committee","mclark@pldi.net","806 N Weigel","Watonga","OK","73772","5806235712","","","y","Support Republicans running for office."
"506011","49272","Cash America International, Inc. Political Action Committee","jwhiffin@casham.com","1600 W. 7th Street","Fort Worth","TX","76102-2599","8175701638","","","y","General purpose political action committee"
"208004","49273","Concerned Southside Republicans","none@none.com","2609 Lakeridge Cir","Oklahoma City","OK","73170","4056922405","","","y","Educate Voters on /about Capitol Actions "
"297247","49276","Okla State Republican Senatorial Committee","jewelw1@cox.net","PO Box 76023","Oklahoma City","OK","73147-2023","4057457531","","143","y","Support candidates for Senate office."
"497042","49277","Cherokee Cty Fed Women's Demo Club","cityclerk@cityoftahlequah.com","111 S Cherokee","Tahlequah","OK","74464","9184560651","5","","y","To help get Democrats elected."
"298382","49279","PAMP","dchristian@peoplesec.com","P.O. Box 429","Ada","OK","74821-0429","5802721527","","118","y","Support Candidates."
"206077","49280","Citizens For Change","firemancran@sbcglobal.net","Po Box 1813","Claremore","OK","74018","9189067385","","","y","Support candidates"
"497330","49281","Congressional District 3 Democratic Party","nitanorman@sbcglobal.net","1403 N 2nd St","Perry","OK","73077","5803365939","","188","y","Support Democrats running for office."
"497076","49282","Delaware County Republican Fund","dhrs@sbcglobal.net","812 Inwood Dr ","Grove ","OK","74344","9187867967","","","y","Support candidates at state and local levels."
"597269","49283","Pfizer Inc PAC","Patricia.M.McCahey@Pfizer.com","235 East 42nd Street","New York","NY","10017","2125731265","","77","y","Multicandidate."
"497069","49287","Creek County Republican Party","markrandallhall@gmail.com","15720 S 91st W Ave","Sapulpa","OK","74066","9183219308","","","y","Political party activities in Creek County."
"206081","49289","LifePAC","LifePAC@swbell.net","Po Box 257","Drumright","OK","74030","9186299621","","","y","to support and advance pro-life, pro-family, pro-adoption, and health issues and legislation and to support candidates that support these issues"
"598405","49295","Ironworkers Political Action League","tpolucha@iwintl.org","1750 New York Ave NW","Washington","DC","20006","2023834881","","54","y","Promote the interest of working people."
"297016","49297","Bartlesville Professional Firefighters","nonegiven@none.com","PO Box 1336","Bartlesville","OK","74005","9187661511","","44","y","Support candidates"
"206073","49298","Mcalester Professional Firefighters Pac","jim.poder@cityofmcalester.com","Po Box 1204","Mcalester","OK","74502","9184239300","4934","","y","Support or oppose candidates or ballot measures"
"597169","49299","NRA Political Victory Fund","rsmith@nrahq.org","11250 Waples Mill Rd","Fairfax","VA","22030","7032671152","","59","y","Support candidates."
"200031","49300","Oklahoma City Retired Firefighters Association PAC","cbrex@cox.net","3116 SW 125th St","Oklahoma City","OK","73170","4056922361","","131","y","Further the endeavors of the retired firefighters."
"206055","49302","Oklahoma Physical Therapy Pac","ptlegcom@valornet.com","819 NW 21st Apt 1","Oklahoma City","OK","73106","4052700501","3905","","y","To support State and local candidates."
"297235","49303","Oklahoma Retired Educators' Fund","khughes@okea.org","323 E Madison St","Oklahoma City","OK","73105","4055234372","","191","y","Support legislative candidates."
"497272","49305","Pittsburg County Republican Women","pcrwomen@yahoo.com","RR 6 Box 269","McAlester","OK","74501-9806","9184261098","","","n","Promote Republican Party Ideals and Community Service"
"298419","49306","Radiology Political Action Committee","lwhite@okoha.com","PO Box 2535","Oklahoma City","OK","73101-2535","4058338173","","148","y","To support or oppose state candidates"
"201012","49308","The Republican Business Council","morganfs@rrvmlaw.com","7308 N Norman Rd ","Oklahoma City","OK","73132","4057226232","","","y","To fund state and local elections."
"200026","49309","Republican Senate Victory PAC - RSVP","gcoffee@cox.net","7308 N Norman Rd","Oklahoma City","OK","73132","4057226232","","","y","Support candidates for Senate office."
"597299","49310","Seaboard Corporation PAC","nonegiven@none.com","9000 W 67th St","Shawnee Mission","KS","66202","9136775200","","","n","Support corporate interests."
"407005","49315","After Five Republican Women's Group","none@none.com","9914 S 87th E Ave","Tulsa","OK","74133","9186396373","","","n","PAC/Political Education"
"206068","49316","American Federation Of State, County And Municipal Employees","chui@afscme.org","1625 L Street, NW","Washington","DC","20036","2024291088","","","y","To support state and local candidates and committees."
"298390","49317","APAC Oklahoma PAC (APAC OK PAC)","smcdermond@vsadc.com","101 Constitution Ave NW Ste 600W","Washington","DC","20001","2026381950","","84","y","To support state and local candidates who support good government."
"497035","49318","Carter County Democratic Central Committee","maescott053025@sbcglobal.net","1133 A St SE","Ardmore","OK","73401","5802238276","","","n","Support candidates."
"497041","49319","Cherokee County Democratic Central Committee","nonegiven@none.com","28695 Big Hollow Rd","Park Hill","OK","74451","9184574849","","","y","Raise monies for candidates"
"297055","49320","Cleveland County Republican Women's Club ","skcalien@aol.com","2301 Rockwood Ln","Norman","OK","73071","4053148655","","","y","Elect Republicans"
"597304","49322","Service Corporation International PAC (SCI/PAC)","terrie.nee@sci-us.com","1929 Allen Parkway","Houston","TX","77019","7135259761","","153","n","To encourage participation in election process."
"297314","49323","SURE - Speak Up for Rural Electrification","wlangford@cottonelectric.com","PO Box 206","Temple","OK","73568","5808753351","","159","y","Members, friends and supporters for Rural Electrification"
"505006","49324","3M Company Political Action Committee - 3M PAC","dpsartori@mmm.com","3M Center Bldg 224-6S-03","St Paul","MN","55144-1000","6517333464","","","y","To solicit voluntary personal contributions that are in turn disbursed to candidates for federal and state office."
"497068","49325","Creek County Federation of Democratic Women","loeffler@bklinc.com","34125 W 171st St","Bristow","OK","74010","9187400232","","","y","Democrat party support committee"
"497333","49326","Tri-City Republican Women's Club","dixgop@cox.net","4317 NW 57th St","Oklahoma City","OK","73112-1509","4059434538","","164","y","Promote ideals and candidates of Republican Party."
"297334","49327","Trinity Industries Employee PAC (TX) Inc","mike.mason@trin.net","2525 Stemmons Freeway","Dallas","TX","75207","2145898145","","165","y","Support political candidates with platforms or voting records supporting manufacturing, tax, environmental or other related issues."
"207006","49328","Warr Acres Professional Firefighters Local 2374","nonegiven@none.com","PO Box 32212","Warr Acres","OK","73122","4054956802","","","n","Political Action - Support candidates, etc"
"504011","49330","Democracy for America - OK","compliance@democracyforamerica.com","PO Box 1717","Burlington","VT","05402","8026513200","","","y","Support progressive candidates."
"206057","49331","Devon Energy Corporation Oklahoma Political Action Committee","welch@ctpok.net","PO Box 12179","Oklahoma City","OK","73157","4052862686","25","","y","This committee is organized and shall be operated for the primary purpose of supporting candidates for state or local office in the State of OK"
"497089","49332","Edmond Republican Women's Club","none@none.com","2012 Mission Rd","Edmond","OK","73034-6892","4058448051","","","y","Education"
"500008","49333","AES Shady Point PAC","Lundy.Kiger@aes.com","PO Box 1740","Panama","OK","74951","9189626003","","32","y","Separate segregated fund of a corporation."
"207024","49334","Agriculture Cooperative Pac (agco Pac)","rjgray@okagcoop.org","Po Box 251","Enid","OK","73702","5802332115","","","y","Support candidates that support agriculture & coops."
"598441","49342","Anadarko Petroleum Corporation PAC","robert.gwin@anadarko.com","1201 Lake Robbins Dr","The Woodlands","TX","77380-1160","8326361000","","43","n","Support candidates and committees that uphold same principles as PAC"
"504015","49346","Corrections Corporation Of America Political Action Committee","scott.craddock@correctionscorp.com","10 Burton Hills Boulevard","Nashville","TN","37215","6152633000","","230","y","Support Oklahoma state candidates and committees."
"201015","49347","ATCO Rep Education Committee","nonegiven@none.com","345 Tumbler Creek Rd","Atoka","OK","74525","5808897065","","","y","Educate and support conservative causes."
"297029","49348","BOCPAC","willie@bankofcushing.net","PO Box 951","Cushing","OK","74023-0951","9182252010","11","34","y","Support political issues, candidates for the benefit of Cushing and banking"
"599416","49349","BP Corporation North America Inc PAC","strachlg@bp.com","4101 Winfield Rd 106D","Warrenville","IL","60555","6308213210","","189","y","General Purpose multi-candidate PAC."
"204010","49352","Capitol Republican Caucus","shawna.dixon@dvn.com","1213 Washington ","Edmond ","OK","73034","4055523632","","","y","Fundraising"
"202024","49353","CBAO OK PAC","cbuford@cba-ok.org","4545 N Lincoln Blvd #162","Oklahoma City","OK","73105","4055244122","","231","y","Member Advocacy"
"297043","49355","Cherokee Cty Repub Party","loribigby@sbcglobal.net","2415 Diffee Drive","Tahlequah","OK","74464","9189317901","","26","y","Electing Republicans"
"297044","49356","Cherokee Cty Repub Women","loribigby@sbcglobal.net","2415 Diffee Drive","Tahlequah","OK","74464","9189317901","","19","y","Elect Republicans"
"500011","49357","Citigroup Inc. Political Action Committee - Federal/State","pac@citi.com","1101 Penn Ave NW Ste 1000","Washington","DC","20004","3476480301","","95","y","Support candidates/committees that support same principles as Citigroup."
"502055","49358","Holcim (US) Inc. Political Action Committee","Michele_K_Dempsey@comerica.com","201 Jones Rd","Waltham","MA","02451","2483717270","","113","y","To support candidates with views consistent with Holcim."
"497135","49361","Kay County Democratic Party ","loribeth52280@aol.com","116 S Stephen","Ponca City","OK","74601","5807624499","","","y","County party"
"497136","49362","Kay County Republican Party","bhermanson@oklawhoma.com","PO Box 2271","Ponca City","OK","74602","5807620020","","55","y","Support of candidates for office."
"406006","49363","Lincoln County Democratic Central Committee","none@none.com","Shirley J Robertson","Chandler","OK","74834","4056202940","","","y","not given"
"597154","49364","Marathon Oil Company Employees PAC","holly_j_morris@comerica.com","PO Box 75000","Detroit","MI","48275-2250","2483717271","","","y","To support candidates w/views consistant w/Marathon"
"297071","49365","Crowe & Dunlevy Political Action Committee, The","gordonk@crowedunlevy.com","20 N Broadway Ste 1800","Oklahoma City","OK","73102","4052357700","","","y","Preservation of the free enterprise and furtherance of good government i"
"506019","49366","Medco Health Solutions Pac","jkaune@nmgovlaw.com","591 Redwood Hwy #4000","Mill Valley","CA","94941","4153896800","","","y","To support &/ or oppose candidates"
"497077","49368","Delaware County Republican Women's Club","hsuzyq33@yahoo.com","PO Box 452379","Grove","OK","74345-2379","9187864402","","","n","Support Republican Party"
"497164","49369","Muskogee Cty Demo Party","dhattaway@sbcglobal.net","2717 Boston St","Muskogee","OK","74401","9188691082","","","y","Promote Democratic Party and Democratic Candidates."
"504004","49389","EDS PAC","edspac@eds.com","1331 Penn Ave NW Ste 1300N","Washington","DC","20004","2026376700","","198","y","To make political contributions to the extent permitted by law."
"506007","49390","E.I.du Pont de Nemours Company Good Government Fund (DuPont Good Govt. Fund)","good.government@usa.dupont.com","1007 Market St, Rm D-11078","Wilmington","DE","19898","2027283629","","","y","Support legislative candidates"
"297221","49391","Okla Malt-PAC","okmaltbeverage@coxinet.net","6301 N. Western - Suite 120","Oklahoma City","OK","73118","4058432337","","65","y","Support candidates for elected office in the state senate and house."
"299410","49392","New Leadership Fund","jimvogt@rrvmlaw.com","PO Box 2431","Oklahoma City","OK","73101","4052328131","","","y","To influence the election of members to the OK House"
"297390","49393","ENERGY FOR OKLAHOMANS  PAC ","welch@ctpok.net","PO Box 18496","Oklahoma City","OK","73154-0496","4058488000","","92","y","Support state political candidates."
"502042","49394","Enterprise Rent-A-Car Company PAC","pac@erac.com","600 Corporate Park Dr","St Louis","MO","63105","3145125000","","194","y","Financial support to candidates for elective office."
"297229","49395","Okla Petroleum Marketers Assn PAC","chenderson@okc.coxatwork.com","5115 N Western Ave","Oklahoma City","OK","73118","4058426625","","138","y","Special interest assoc with business trade assoc."
"206007","49396","FKG Political Action Committee (FKG-PAC)","sandy@fkgconsulting.com","Po Box 722220","Norman ","OK","73070","4053607667","","","y","Multipurpose"
"203031","49397","FOP 123 PAC","fop123okc@aol.com","1624 S Agnew","Oklahoma City","OK","73108","4052364631","","6","y","Support and oppose candidates."
"204032","49398","OKRA - PAC","tim@timpope.com","10008 S Morgan Rd","Mustang","OK","73064","4056134834","","","y","Oklahoma Republican Assembly"
"597256","49399","ONEOK Inc Employee Political Action Committee","mwsmith@oneok.com","100 W Fifth St","Tulsa","OK","74103","9185887124","","","y","Special interest for natural gas and petroleum industry & other business"
"206030","50223","Greater Oklahoma Pac","gopac@rssc.net","P.O. Box 54611","Oklahoma City","OK","73154-4611","4053403343","","","y","Fund-raising"
"407011","50291","Garfield County Democratic Central Committee","pierceandjanet@hotmail.com","2308 Kiowa","Enid","OK","73703","5804023002","","","y","Coordinate Democratic Party Activities."
"297218","50308","Okla House PAC","welch@ctpok.net","PO Box 12923","Oklahoma City","OK","73157-2923","4058427977","","135","y","Assist in election of Democrats to the Oklahoma House of Represenatives"
"203060","42974","Oklahoma Health Underwriters PAC","susan@benex.org","PO Box 57207","Oklahoma City","OK","73157","9183695900","","","y","Political Action Committee"
"599414","42975","Garfield  County Democratic Women's Club","nonegiven@none.com","PO Box 137","Waukomis","OK","73773","5802310366","","","y","Elect Democrats"
"206083","42982","Committee Against Libel","bparker15@cox.net","1108 W Main Pmb 112","Norman","OK","73069","4053605733","","","y","Oppose defamation in political campaigns"
"206084","42983","Democracy In Action Pac","gnotey@sbcglobal.net","4815 S Harvard Ste 270","Tulsa","OK","74135","9187495777","","","y","Political Action"
"506031","42984","Bank Of America Corp (fka Mbna Corp Fed Pol Cmte)","wendy.jamison@bankofamerica.com","1100 N King St","Wilmington","DE","19884-0127","3024320956","","","y","Supports candidates, cmtes, political parties at the federal, state and local levels."
"499404","43012","Love County Democrat Party","bwolfe@minyard.org","PO Box 328","Marietta","OK","73448","5802765336","","","y","To Promote principals of Democrat Party."
"206086","43041","Republican Legal Fund, Inc","jazmine@alexanderandmkenzie.com","309 E Main St","Norman","OK","73069","4053216131","","","y","Rule 10-1-2(n) committee for legal exp associated w/HD 25"
"206087","43042","Committee For The Transition Of Labor Commissioner Lloyd Fields","lloydleefields@yahoo.com","Po Box 54372","Oklahoma City","OK","73154","4054246400","","","y","To provide for transition of Labor Commission Lloyd Fields and events related thereto and to provide for transition from current administration to Labor Commissioner's Lloyd Fields administration."
"206088","43048","Committee For The Inauguration And Transition Of Gov. Brad Henry 2007","welch@ctpok.net","2601 N.W. Expressway, Suite 210W","Oklahoma City","OK","73112","4052862686","","","y","To provide for the inauguration of Governor Brad Henry and events related thereto."
"206033","43075","Oklahoma Consumer Capital Assn Pac","david.a.emerick@us.hsbc.com","10139 S Mountain Maple Ct","Highlands Ranch","CO","80129","3033460655","","","y","Contributing to committees and candidates"
"206005","43092","Texas And Southwestern Cattle Raisers Association Political Action Committee","cbryant@texascattleraisers.org","1301 W. Seventh St.","Fort Worth","TX","76102","8173327064","","","y","Help elect political candidates whose philosophy and voting records are pro-production agriculture and free enterprise."
"306001","43095","First Class Education For Oklahoma ","1stClassEdForOK@sbcglobal.net","Po Box 720988","Oklahoma City ","OK","73172","4052509351","","","y","Setting a statewide goal of spending at least 65% of education operating expenditures on classroom instruction with First Class Education for Oklahoma Act State Question 731"
"506009","43096","VALERO ENERGY CORPORATION PAC","tammy.floyd@valero.com","PO Box 696000","San Antonio","TX","78269-6000","2103452764","","","y","Federal, State, & Local Contributions"
"206090","43110","Red Harlow Pac","wspgroup@cox.net","517 N.W, 22nd Street","Oklahoma City","OK","73103","4055247540","","","n","to elect candidates"
"597005","43137","Allstate Insurance Company PAC","molson3@allstate.com","2775 Sanders Rd Ste A5","Northbrook","IL","60062","8474026575","","42","y","ALLPAC is a federal, dual, separate segregated fund est. to support various cand"
"203062","43140","American Council of Engineering Companies of Okla PAC","jsullins@acecok.org","201 NE 27th St Ste 135","Oklahoma City","OK","73105","4055257696","","28","y","Support or Oppose candidates for state office, Legislature and/or ballot"
"299410","46627","New Leadership Fund","jimvogt@rrvmlaw.com","PO Box 2431","Oklahoma City","OK","73101","4052328131","","","y","Support pro business candidates"
"204068","46644","Oklahomans For A Healthy Future","steele97@sbcglobal.net","1211 Cambridge Dr.","Shawnee","OK","74804","4058780514","","","y","To support political candidates."
"497098","46692","First District Democratic Party","melani@cox.net","515 N. Union Ave.","Tulsa","OK","74127","9185601115","","","y","Party Support"
"497098","46697","First District Democratic Party","melani@cox.net","515 N. Union Ave.","Tulsa","OK","74127","9185601115","","","y","Party Support"
"597256","46754","ONEOK Inc Employee Political Action Committee","david.hudson@oneok.com","100 W Fifth St","Tulsa","OK","74103","9185887124","","","y","Special interest for natural gas and petroleum industry & other business"
