TRANSACTION_ID,DESCRIPTION,PURP,BENEFICIARY,C5R_TRANS_ID,
"1184079","Contribution","support","",""
"1183636","Contribution","support","",""
"1459298","Auction Items","support","AFR PAC",""
"1459098","Auction Items","support","AFR PAC",""
"1440929","Auction Items","support","AFR PAC",""
"1428676","Auction Items","support","AFR PAC",""
"1636998","MAILER","support","SENATOR BRIAN CRAIN","1593033"
"1547676","DESIGN, PRINT, AND MAIL","support","SENATOR BRIAN CRAIN","1497462"
"1547671","Design, Print, and Mail","support","Marian Cooksey","1507776"
"1547670","Design, Print, and Mail","support","Elise Hall","1507773"
"1547669","Automated Voter ID","support","Senate District 39 - Brian Crain","1507779"
"1483761","Design and Printing Services","support","Marian Cooksey","1463535"
"1598105","AUTOMATED VOTER ID","support","HD 70",""
"1598104","MAILER","oppose","OPPOSING ED MOORE",""
"1598103","MAILER","oppose","OPPOSING ED MOORE",""
"1592739","MAILER","oppose","OPPOSING ED MOORE",""
"1593211","AUTOMATED VOTER ID","support","HD 70",""
"1593210","MAILER","oppose","OPPOSING ED MOORE",""
"1592742","MAILER","oppose","OPPOSING ED MOORE",""
"1592749","AUTOMATED VOTER ID","support","HD 70",""
"1593209","MAILER","oppose","OPPOSING ED MOORE",""
"1634740","Direct Mail","support","Lane, SD 7","1597819"
"226946","Fair Booth","support","",""
"161532","Fair Booth","support","",""
"855168","Office Supplies","support","OCRFA   P.A.C.",""
"732294","ink cartidge","support","",""
"801628","Address Labels","support","",""
"340520","Newspaper Ad","support","Lionel Dale DePue",""
"479135","Advertisement Production","oppose","Mark Wofford",""
"479133","Advertisement Production","oppose","Ami Shaffer",""
"479132","Advertisement Production","oppose","Anthony Sykes",""
"434429","Advertisement Production","oppose","Mark Wofford",""
"434423","Advertisement Production","oppose","Brian Bingman",""
"434419","Advertisement Production","oppose","Anthony Sykes",""
"835746","Mail - Production","support","Jim Halligan - Senate","773466"
"900891","In Kind Expenditure for Body Peach of Telemarketings Phone Calls","support","Body Peach for State Senate",""
"1558283","DESIGN WORK FOR NEWSPAPER AD","support","",""
"220590","Luncheon Cost","support","Promote Lincoln Day Dinne",""
"220589","Down Payment for Luncheon","oppose","Promote Lincoln Day Dinner",""
"152170","Luncheon Cost","support","Promote Lincoln Day Dinne",""
"152169","Down Payment for Luncheon","oppose","Promote Lincoln Day Dinner",""
"119421","Luncheon Cost","support","Promote Lincoln Day Dinne",""
"119420","Down Payment for Luncheon","oppose","Promote Lincoln Day Dinner",""
"434409","Mail Piece","oppose","Anthony Sykes",""
"433522","Voter Contact","support","John Mark Young",""
"433519","Voter Contact","support","Mary Easley",""
"433517","Voter Contact","support","Sean Burrage",""
"491699","CONTRIBUTION","support","",""
"648803","Registration  Lobbists Fee","support","",""
"689897","Scolarship Donation","support","young Democrats",""
"824688","Printing and Postage","support","Corey Holland","779308"
"824687","Printing and Postage","support","Harold Wright","779306"
"824686","Printing and Postage","support","Eddie Fields","779305"
"824685","Printing and Postage","support","Harold Wright","779304"
"824684","Printing and Postage","support","Eddie Fields","779303"
"824683","Printing and Postage","support","Harold Wright","779302"
"824679","Printing and Postage","support","Dennis Johnson","779309"
"955545","Campaign Contribution","support","Friends of Dan Sullivan 2010",""
"1240030","printing materials","support","none given",""
"1547540","Print and Mailing Expenditures","support","",""
"1547539","Print and Mailing Expenditures","support","",""
"1500850","Print and Mailing Expenditures","support","",""
"1500849","Print and Mailing Expenditures","support","",""
"220593","Deposit on Fair Booth","support","n/a",""
"152173","Deposit on Fair Booth","support","n/a",""
"122952","Deposit on Fair Booth","support","n/a",""
"503292","political intelligence survey","support","",""
"1459302","Auction Items","support","AFR PAC",""
"1459295","Purchase Auction Items","support","AFR PAC",""
"1459095","Purchase Auction Items","support","AFR PAC",""
"1459102","Auction Items","support","AFR PAC",""
"1428672","Purchase Auction Items","support","AFR PAC",""
"1440933","Auction Items","support","AFR PAC",""
"1440926","Purchase Auction Items","support","AFR PAC",""
"1428680","Auction Items","support","AFR PAC",""
"1207476","Coreplast blanks, ink, and screen wash for KenMillerLied.com  signs","oppose","Ken Miller for State Treasurer",""
"1207399","300 coreplast signs for KenMillerLied.com project","oppose","Ken Miller for State Treasurer",""
"1289880","Phone banking","support","Kim Holland for Insurance Commissioner",""
"1210341","Phone banking","support","Kim Holland for Insurance Commissioner",""
"1266381","Printing and Postage","oppose","Jadine Nollan","1219743"
"1266378","Printing and Postage","oppose","Jadine Nollan","1219735"
"1526372","Campaign Donation","support","",""
"226947","Table Decorations Dinner","support","Lincoln Day ",""
"171824","Table Decorations Dinner","support","Lincoln Day ",""
"843330","Mail list","support","",""
"843299","Printing and postage","support","","803576"
"843298","Printing and postage","support","","803676"
"843301","Telemarketing services","support","","803580"
"1009006","Candidate committee","support","Tom Adelson",""
"1152652","robo calls","oppose","Owen Laughlin","1125235"
"1152651","robo calls","oppose","Owen Laughlin","1125232"
"1207237","Robo calls","oppose","Ken Miller for State Treasurer",""
"1183934","Contribution","support","",""
"1183893","Contribution","support","",""
"1240035","Ad","support","none given",""
"1266391","Printing and Postage","oppose","Jadine Nollan","1218225"
"1234854","Contribution","support","",""
"1483762","Radio Buy","support","Brian Crain","1483567"
"1563717","direct mailer","oppose","Kevin McDugle","1563710"
"1563714","direct mailer","oppose","Kevin McDugle","1563711"
"1606589","Robo Calls","support","State Question 762","1600995"
"1683873","Bank Service Charge","support","",""
"1683880","Bank Service Charge","support","",""
"1683883","Bank Service Charge","support","",""
"1632414","Banking Fees","support","J P Morgan Chase Bank",""
"220595","Decorations for LDD","support","n/a",""
"152175","Decorations for LDD","support","n/a",""
"122955","Decorations for LDD","support","n/a",""
"532469","Advertisement","support","John Sparks",""
"488405","Advertisement","support","John Sparks",""
"689958","Catered Breakfast","support","Capital employees  and Staff",""
"835747","Mail - Production","support","Jonathan Nichols - Senate","773501"
"842697","Media Consulting","support","Boren for State Senate 2008",""
"1183853","Contribution","support","",""
"1266375","Printing and Postage","support","Dustin Roberts","1218878"
"1266370","Printing and Postage","support","Sean Roberts","1218876"
"1266369","Printing and Postage","oppose","Jason Nelson","1218877"
"1533064","Mailer","support","Brian Crain for Senate",""
"1528437","Mailer","support","Brian Crain for Senate",""
"1630780","Advertisement","support","Retention of Supreme Court Justices","1600994"
"1682284","donation","support","",""
"535185","Consulting and Marketing","support","Oklahoma First",""
"843293","Media printing and postage","support","","789662"
"824669","Mail Design","support","Corey Holland","802210"
"824667","Mail Design","support","Harold Wright","802214"
"824666","Mail Design","oppose","Dennis Johnson","802213"
"824665","Mail Design","oppose","Eddie Fields","802208"
"824664","Mail Design","support","Eddie Fields","802205"
"824658","Mail Design","support","Dennis Johnson","802212"
"824651","Live Advocacy Calls","support","Harold Wright","807160"
"824650","Live Advocacy Calls","support","Eddie Fields","807159"
"824649","Live Advocacy Calls","oppose","Aaron Carlson","807157"
"824637","Live Advocacy Calls","support","Mark McCullough","807158"
"804542","Newspaper advertisement","support","Dennis Johnson",""
"840903","Mailing Piece","support","Orwig for State House",""
"855776","To pay for catering at reception","support","",""
"1183634","Contribution","support","",""
"1172730","check","support","Ed Cannaday",""
"1266365","Printing and Postage","support","Sean Roberts","1215954"
"1426466","Ad--OFDW State Convention Program","support","Carter County Democratic Party",""
"1547668","Sample Survey","support","Clark Jolley - Senate District 41","1490783"
"1483768","Polling","support","Senate District 39","1483579"
"1598097","VOTER TURNOUT","support","HD 70",""
"1592713","SURVEY","oppose","OK SD 33",""
"1592707","SURVEY","oppose","HD. 12 - DAVID TACKETT",""
"1593203","VOTER TURNOUT","support","HD 70",""
"1592710","SURVEY","support","OKLAHOMA SD 7",""
"1592716","VOTER TURNOUT","support","HD 70",""
"1592712","SURVEY","support","OK HD 20",""
"1593201","SURVEY","support","OK HD 20",""
"1593200","SURVEY","support","OKLAHOMA SD 7",""
"1593199","SURVEY","oppose","HD. 12 - DAVID TACKETT",""
"1593202","SURVEY","oppose","OK SD 33",""
"1547742","RECORDED CALLING","support","SD 39",""
"1547674","POLLING","support","SD 41","1512979"
"1602438","Mail Piece","oppose","Katie Henke HD71","1599333"
"1602437","Mail Piece","oppose","Aaron Stiles HD45","1599332"
"1602436","Mail Piece","oppose","Charles McCall HD22","1599374"
"1602435","Mail Piece","oppose","Chuck Utsler HD56","1599377"
"1602434","Mail Piece","oppose","John Bennett HD2","1599375"
"1602433","Mail Piece","oppose","Arthur Hulbert HD14","1599376"
"1602421","Mail Piece","oppose","Aaron Stiles HD45","1598743"
"1602420","Mail Piece","oppose","Chuck Utsler HD56","1598742"
"1602419","Mail Piece","oppose","Katie Henke HD71","1598732"
"1602418","Mail Piece","support","Doris Row HD22","1598718"
"1602417","Mail Piece","oppose","Chuck Utsler HD56","1598751"
"1602416","Mail Piece","oppose","Charles McCall HD22","1598736"
"1602415","Mail Piece","support","David Perryman HD56","1598728"
"1602414","Mail Piece","oppose","Jason Smalley HD32","1598726"
"1602413","Mail Piece","support","Jerry Rains HD14","1598725"
"1602412","Mail Piece","oppose","John Bennett HD2","1598720"
"1602411","Mail Piece","oppose","Jason Smalley HD32","1598719"
"1602410","Mail Piece","oppose","Charles McCall HD22","1598729"
"1602409","Mail Piece","oppose","Arthur Hulbert HD14","1598749"
"1602408","Mail Piece","oppose","John Bennett HD2","1598748"
"1602407","Mail Piece","oppose","Charles McCall HD22","1598746"
"1602406","Mail Piece","oppose","Katie Henke HD71","1598745"
"1602405","Mail Piece","oppose","Arthur Hulbert HD14","1598740"
"1602404","Mail Piece","oppose","John Bennett HD2","1598739"
"1602403","Mail Piece","oppose","Chuck Utsler HD56","1598735"
"1602402","Mail Piece","oppose","Arthur Hulbert HD14","1598733"
"1602401","Mail Piece","oppose","Aaron Stiles HD45","1598731"
"1602400","Mail Piece","oppose","John Bennett HD2","1598730"
"1602397","Mail Piece","oppose","Aaron Stiles HD45","1598721"
"1602399","Mail Piece","oppose","Charles McCall HD22","1598723"
"1602398","Mail Piece","oppose","Katie Henke HD71","1598722"
"1598816","Mail Piece","support","David Perryman HD56",""
"1598814","Mail Piece","support","Jerry Rains HD14",""
"1598813","Mail Piece","support","Rick Agent HD2",""
"1598808","Mail Piece","oppose","Aaron Stiles HD45",""
"1598805","Mail Piece","oppose","Katie Henke HD71",""
"1598803","Mail Piece","support","Rick Agent HD2",""
"1598811","Mail Piece","support","David Perryman HD56",""
"1598809","Mail Piece","support","Jerry Rains HD14",""
"1598806","Mail Piece","oppose","Jason Smalley HD32",""
"1598800","Mail Piece","support","Keith Kinnamon HD32",""
"1598798","Mail Piece","oppose","Katie Henke HD71",""
"1598795","Mail Piece","support","Rick Agent HD2",""
"1598797","Mail Piece","oppose","Aaron Stiles HD45",""
"1598794","Mail Piece","support","Doris Row HD22",""
"1598801","Mail Piece","support","Doris Row HD22",""
"1651091","radio placement","support","Larry Boggs, SD-7","1597309"
"1651090","radio production","support","Larry Boggs, SD-7","1597308"
"1595652","media buy (radio)","support","Larry Boggs",""
"1632922","Direct Mail","support","Arthur Hulbert, HD-14","1582388"
"1651067","Robo Calls","support","Sorrels 4 Sheriff 2012",""
