REP_NUM,LUMP_AMOUNT,LUMP_DESC,LUMP_CODE,LUMP_PERSONS,LUMP_ID,LUMP_DATE,
"57171","753.21","Fundraiser","1","69","5272","30-JUN-09"
"57209","66","Fundraiser","1","3","5279","30-JUN-09"
"57291","934.33","Pass the hat collection","1","126","5293","02-MAY-09"
"57350","4275.63","Fundraiser","1","400","5297","30-JUN-09"
"57357","160","membership cards sold during meeting","1","16","5299","24-JUN-09"
"57357","163","donations during county convention","1","35","5298","06-APR-09"
"57359","80","Fundraiser","1","4","5300","30-JUN-09"
"57363","68","Unitemized Receipts","2","11","5301","30-JUN-09"
"57377","136.5","Fundraiser","1","88","5304","30-JUN-09"
"57386","25","home meeting","1","1","5595","01-JUL-09"
"57400","2575","PAC Fundraiser","1","62","5505","21-SEP-09"
"57413","1031","Golf Tournament Mulligans","1","52","5337","23-APR-09"
"57414","4859","Fundraiser","1","122","5312","30-JUN-09"
"57437","1500","$50.00 or under","1","30","5323","30-JUN-09"
"57485","876.5","contributions of $50 or less","1","441","5328","30-JUN-09"
"57625","175","Fundraiser","1","5","5375","30-JUN-09"
"57628","50","Contributions $50 and under","1","1","5376","30-JUN-09"
"57671","50","written instrument","1","1","5399","25-MAR-09"
"57696","6084","Lump Sum contributions $50. or less","1","333","5407","30-JUN-09"
"57718","809.63","Written Instrument","2","2806","5404","29-MAY-09"
"57718","1733.92","Written Instrument","2","5996","5403","22-MAY-09"
"57722","130","Jeans Day Fundraiser","1","63","5413","04-JUN-09"
"57722","34","Jeans Day fundraiser","1","17","5412","29-MAY-09"
"57722","10837.6","Recurring Payroll Deductions","2","698","5410","15-JUN-09"
"57733","1185","contributions of $50 or less","1","48","5414","30-JUN-09"
"57739","871","Fundraiser ticket sales, door prizes, etc.","1","43","5418","28-APR-09"
"57739","340","Fundraiser ticket sales","1","17","5415","13-APR-09"
"57739","40","Fundraiser ticket sales","1","2","5417","22-APR-09"
"57739","340","Fundraiser ticket sales","1","17","5416","20-APR-09"
"57743","4291.96","Contributions less than $50","1","127","5419","30-JUN-09"
"59629","1718.51","Fundraiser","1","180","5884","31-DEC-09"
"59637","100","Fundraiser","1","3","5892","22-OCT-09"
"59658","615","Fundraiser","1","15","5970","02-NOV-09"
"59673","191","Monthly meeting donations","1","83","5885","17-NOV-09"
"59674","1527.6","contributions of $50 or less","1","105","5886","31-MAR-08"
"59688","425","Written instruments","1","11","5977","19-DEC-09"
"59690","871","LESS THAN $50 CONTRIBUTORS","1","39","5893","23-OCT-09"
"59710","586.04","Contributions of $50 or less in aggregate in period.","1","48","5889","30-DEC-09"
"59715","138.03","CONTRIBUTIONS OF $50 OR LESS","2","15","6074","31-DEC-09"
"59792","314.25","Payroll Deduction","2","419","5898","29-DEC-09"
"59792","1588.5","Payroll Deduction","2","2118","5895","15-OCT-09"
"59792","217.5","Payroll Deduction","2","290","5896","20-NOV-09"
"59792","665.25","Payroll Deduction","2","887","5897","30-NOV-09"
"59801","895","Fundraiser","1","53","5899","31-DEC-09"
"59803","3090.33","Fundraiser","1","151","5900","31-DEC-09"
"57965","869","Fundraiser","1","61","5484","08-JUL-08"
"58016","5","","1","1","5593","03-AUG-09"
"57985","610","Krumme Event Fundraiser Aug 15, 2009","1","16","5503","15-AUG-09"
"58024","384.6","-","1","9","5502","31-MAR-09"
"58184","120","Fundraiser","1","20","5524","30-SEP-09"
"58230","192","fundraiser","1","88","5538","30-SEP-09"
"58237","172","Dues, donations","1","13","5539","13-SEP-09"
"58242","2485","donations","1","99","5541","01-SEP-09"
"58243","696.72","Contributions under $50","1","91","5542","30-SEP-09"
"58263","259","Fundraiser","1","22","5543","30-SEP-09"
"58264","60","Fundraiser","1","3","5544","30-SEP-09"
"58307","110","memberships","1","11","5550","20-JUL-09"
"58307","60","memberships","1","6","5552","25-SEP-09"
"58307","190","memberships","1","19","5551","24-AUG-09"
"58341","60","apron sales","1","3","5578","15-SEP-09"
"58341","45","Noon Luncheon Collection","1","21","5579","11-AUG-09"
"58341","709","Pancake Breakfast","1","94","5577","29-JUL-09"
"58341","158","Special Election Collection Mtg","1","72","5576","14-JUL-09"
"58345","9.25","Fundraiser","1","10","5574","07-AUG-09"
"58345","54.55","Memberships and fundraiser","1","10","5575","12-SEP-09"
"58358","5123","Total raised under $50.00","1","1326","5735","22-SEP-09"
"58364","450","Anonymous Fundraiser Contributions","1","9","5583","30-SEP-09"
"58364","453","Annonymous Fundraiser Donations","1","135","5582","21-SEP-09"
"58367","50","WRITTEN INSTRUMENT","1","1","5590","12-SEP-09"
"58367","210","CASH - PINK HOUSE FUNDRAISER","1","6","5589","24-SEP-09"
"58422","8830","FUNDRAISING","1","799","5604","30-JUL-09"
"58432","1055.05","Fundraiser","1","29","5592","30-SEP-09"
"58451","20","Cash","1","1","5686","30-SEP-09"
"58163","893.13","United Transportation Union PAC","2","30","5516","30-SEP-09"
"58175","2269.27","Local Union 1141","2","1180","5520","04-SEP-09"
"58175","10000","Local Union 584","2","506","5519","28-AUG-09"
"58175","2467.99","Local Union 1141","2","1180","5518","07-AUG-09"
"58175","40","Local Union 1002","2","712","5521","18-SEP-09"
"58175","10","Local Union 1141","2","1180","5522","18-SEP-09"
"58175","1837.79","Local Union 1141","2","1180","5517","10-JUL-09"
"58177","4500","Fundraiser","1","175","5523","30-SEP-09"
"58186","155","Fundraiser","1","31","5525","30-SEP-09"
"58241","1351","Payroll Deduction","2","506","5540","30-SEP-09"
"58317","9","Fundraiser","1","1","5554","30-SEP-09"
"58601","221","Fundraiser","1","11","5616","30-SEP-09"
"58580","1100","$50.00 or under","1","22","5610","30-SEP-09"
"58599","497","SALAD DINNER","1","100","5615","11-SEP-09"
"58625","1801.54","Unitemized Receipts","2","138","5665","30-SEP-09"
"58650","10881.6","Employee and Agent Payroll Deductions for OK FEAPAC 3Q 2009","1","728","5691","15-SEP-09"
"58650","46","July 16, 2009 Jeans Fundraiser","1","23","5650","24-JUL-09"
"58650","38","Jeans Day 8/25/09","1","18","5651","01-SEP-09"
"58650","172.25","Sno Cone Fundraiser","1","148","5667","03-SEP-09"
"58650","82","09/03/09 Jeans Day","1","41","5668","21-SEP-09"
"58653","796.16","Unitemized","1","36","5660","30-SEP-09"
"58661","5542.45","3rd Qtr Employee Contribution $50 and less","1","126","5657","30-SEP-09"
"58670","1359.64","Written Instrument","2","4498","5662","17-SEP-09"
"58670","829.97","Written Instrument","2","2819","5661","17-JUL-09"
"58719","719.56","Fundraiser","1","25","5681","30-SEP-09"
"58729","61.5","Open meeting collection","1","11","5685","03-SEP-09"
"58729","69","Open Meeting Collection","1","15","5684","06-AUG-09"
"58729","66","Open meeting collection","1","15","5683","09-JUL-09"
"58732","5","","1","1","5734","30-SEP-09"
"58749","122.92","Payroll Deductions","2","61","5732","30-SEP-09"
"58785","354","Fundraising","1","6","5731","30-SEP-09"
"58001","210","FUNDRAISER","1","6","5494","20-OCT-08"
"57768","10","Cash donation","1","1","5421","01-APR-09"
"57797","50","Tickets for Fundraiser","1","2","5462","15-JUN-09"
"57797","80","YR's Tickets for County GOP Fundraiser","1","8","5444","15-JUN-09"
"57797","80","Uncle Sam T-shirts","1","5","5441","15-JUN-09"
"57804","195","Potato Bake sales","1","20","5428","21-APR-09"
"57885","45","contributions of $50 or less","1","3","5465","30-JUN-09"
"58161","860.66","Fundraiser","1","70","5515","30-SEP-09"
"58198","1914","payroll Deduction","2","638","5534","30-SEP-09"
"58198","1911","Payroll deduction","2","637","5533","01-SEP-09"
"58198","1908","Payroll Deduction","2","636","5532","03-AUG-09"
"58198","1908","payroll deduction","2","636","5531","03-JUL-09"
"58198","425","postage reimbursment","1","300","5530","27-JUL-09"
"58316","1710","Fundraiser","1","44","5553","30-SEP-09"
"59826","11840","FUNDRAISING","1","872","5995","11-DEC-09"
"59831","250","$50.00 or under","1","5","5911","31-DEC-09"
"59839","370","Fall roundup auction","1","37","5960","25-NOV-09"
"59839","42","Membership","1","8","5962","04-DEC-09"
"59839","65","Membership","1","10","5958","18-NOV-09"
"59839","1340","Fall roundup ticket sales","1","134","5961","18-NOV-09"
"59839","55","Membership","1","5","5959","25-NOV-09"
"59860","105","Fundraiser","1","3","5963","24-DEC-09"
"59902","30","General Meeting - Hat was passed","1","13","6018","29-OCT-09"
"59931","130","Fundraiser - Pinked","1","26","5972","02-NOV-09"
"59931","326","Fundraiser - Chili Cookoff","1","44","5971","31-OCT-09"
"59957","3359.76","Under $50","1","154","6044","31-DEC-09"
"58604","1560","","1","104","5620","01-SEP-09"
"58571","17339.45","Lump Sum contributions $50. or less","1","1002","5647","30-SEP-09"
"58616","88","fundraiser","1","12","5618","30-SEP-09"
"58644","15","Passed the hat at meeting","1","10","5738","24-SEP-09"
"58644","55","Passed the hat at meeting","1","15","5737","30-JUL-09"
"58663","150","Fundraiser","1","3","5656","30-SEP-09"
"58821","147","Cash Contributions- Training Summit","1","35","5736","15-AUG-09"
"58842","375","Gifts for Republican Party","1","83","5741","29-JUL-09"
"58863","15","Fundraiser","1","1","5744","30-SEP-09"
"58864","75","Fundraising","1","5","5746","30-SEP-09"
"58887","740","Fundraiser","1","27","5749","30-SEP-09"
"58895","61243.71","Unitemized donations","1","2165","5760","30-SEP-09"
"58901","1535","Burger Burn / Fundraising Dinner","1","90","5762","21-SEP-09"
"58934","290","Cash contributions","1","9","5773","24-AUG-09"
"59113","855.66","Fundraiser","1","67","5782","31-DEC-09"
"59119","1139.59","Donations","1","51","5784","04-NOV-09"
"59185","750","donations","1","29","5803","30-DEC-09"
"59200","205","T Shirt Sales","1","18","5976","19-DEC-09"
"59227","5911.24","OEA PAYROLL DEDUCT","2","844","5808","04-NOV-09"
"59227","4163.43","OEA PAYROLL DEDUCT","2","595","5807","02-OCT-09"
"59227","30","OEA PAC FUNDRAISER","1","2","5809","15-OCT-09"
"59227","117","OEA PAC FUNDRAISER","1","13","5811","27-OCT-09"
"59227","415","OEA PAC FUNDRAISER","1","54","5810","16-OCT-09"
"59227","180","OEA PAC FUNDRAISER","1","26","5812","10-DEC-09"
"59233","770.74","United Transportation Union PAC","2","40","5818","31-DEC-09"
"58843","48.97","Fundraiser","1","2","5740","30-SEP-09"
"58860","78.48","T-shirts","1","5","5758","14-SEP-09"
"58860","378","T-shirts, Flags, Pocket Book Constitutions","1","58","5755","12-SEP-09"
"58860","190","T-shirts","1","12","5757","06-AUG-09"
"58860","110","T-shirts","1","6","5756","14-JUL-09"
"59032","160","Reimbursement for Chamber Dinner","1","8","5776","01-OCT-09"
"59039","30","Cash contribution","1","1","5827","10-DEC-09"
"59110","28","Cash donations","1","38","5780","08-OCT-09"
"59110","180","Members paying for meal","1","38","5779","02-NOV-09"
"59112","643","fundraiser","1","45","5781","31-DEC-09"
"59163","2271.25","Lump Sum contributions $50. or less","1","112","5833","31-DEC-09"
"59166","10","Dues","1","1","5786","06-NOV-09"
"59166","50","Dues and donation","1","1","5785","08-OCT-09"
"59176","681.4","Contributors under $50","1","22","6096","18-MAR-10"
"59273","100","$50 and under","1","2","5819","05-AUG-08"
"59288","145.65","Fundraiser","1","14","5826","31-DEC-09"
"59320","545","Golf Tournament Raffle","1","168","5828","05-OCT-09"
"58374","1404.45","Booth Sales","1","200","5581","05-SEP-09"
"58374","327","Auction items less than $50","1","200","5580","15-JUL-09"
"58390","419","OCRA Summer Seminar","1","40","5586","18-JUL-09"
"58409","63.25","Party Meeting","1","30","5666","07-AUG-09"
"58427","795.85","CONTRIBUTIONS OF $50 OR LESS IN AGGREGATE DURING REPORTING PERIOD","1","58","5591","30-SEP-09"
"58448","265","Misc.","1","8","5688","13-OCT-09"
"58507","70","Donations","1","4","5761","18-JUL-09"
"58507","335","Picnic","1","58","5754","22-JUL-09"
"58507","454","State Fair","1","95","5753","22-SEP-09"
"58517","825","Money from meal tickets and auction items.","1","34","5602","22-AUG-09"
"58566","2584","Fundraiser","1","63","5603","30-SEP-09"
"58586","860","Fundraiser","1","48","5611","30-SEP-09"
"58606","748.1","Fundraiser","1","70","5617","30-SEP-09"
"58656","920","Individual contributions","1","23","5653","16-SEP-09"
"58702","280","Fundraiser","1","6","5669","30-JUN-09"
"58707","120","Contributions under $50","1","9","5673","30-SEP-09"
"58707","126.5","Contributions under $50","1","14","5671","30-SEP-09"
"58707","100","contributions under $50","1","6","5672","30-SEP-09"
"58853","5950","Sept. '09 Fundraiser","1","197","5745","09-SEP-09"
"58832","60","Various dues","1","12","5739","10-SEP-09"
"58855","30","Fundraiser","1","3","5742","30-SEP-09"
"58857","398","Fundraiser","1","11","5743","30-SEP-09"
"58879","60","fundraiser","1","4","5748","30-SEP-09"
"58890","90","Fundraiser","1","5","5772","30-SEP-09"
"60060","1923.5","Burger Burn / Fundraising Dinner/ticket sales","1","94","6016","21-SEP-09"
"60061","1789.64","Burger Burn / Fundraising Dinner/ticket sales","1","94","6017","21-SEP-09"
"60063","1635","Conference Fundraiser","1","35","6031","22-OCT-09"
"60065","2615.5","Aggregates 50 and under","1","78","6023","30-SEP-09"
"60066","1078","Funds from contributors of $50 or less","1","35","6025","31-DEC-09"
"60076","6320","Fundraiser","1","316","6026","31-DEC-09"
"60087","243","Fundraiser","1","24","6027","31-DEC-09"
"60088","1159.49","Different people giving money for activities","1","89","6028","16-DEC-09"
"60102","30","Fundraiser","1","2","6030","31-DEC-09"
"60104","8","Ongoing Fund Raiser/constitution bks","1","8","6035","17-DEC-09"
"60104","55","Ongoing Fund Raiser/t-shirts/flags","1","3","6034","18-NOV-09"
"60104","620","Reception w/Coburn","1","28","6032","13-NOV-09"
"60119","15","Fundraiser","1","1","6033","31-DEC-09"
"60141","163","Fundraiser","1","9","6041","31-DEC-09"
"60144","440","Under $50.00","1","18","6043","31-DEC-09"
"60145","490","Unitemized receipts","1","10","6046","02-OCT-09"
"60149","2.5","Fundraiser","1","1","6042","31-DEC-09"
"60159","35.3","","2","2","6045","24-DEC-09"
"60168","440","Unitemized donations","1","14","6050","31-DEC-09"
"60203","270","fundraiser","1","14","6053","31-DEC-09"
"50629","175","Checks for $50 Dollars or less","1","4","3799","08-JUL-08"
"59394","170","Fundraiser","1","17","5837","02-OCT-09"
"59394","104.5","Fundraiser silent auction","1","10","5840","06-NOV-09"
"59394","14","Membership dues","1","7","5839","06-NOV-09"
"59394","32","Fundraiser demo game","1","8","5841","04-DEC-09"
"59394","5.25","Fundraiser","1","1","5838","06-NOV-09"
"59394","5","Membership dues","1","2","5836","02-OCT-09"
"59394","9.1","Fundraiser","1","5","5835","02-OCT-09"
"59402","58","July - August Membership Contributions","1","29","5843","21-OCT-09"
"59402","75.5","June Membership Contributions","1","37","5842","21-OCT-09"
"59448","335","Contributions $50 and under","1","9","5850","12-NOV-09"
"59527","255.5","contributions of $50 or less","1","39","5854","31-DEC-09"
"59535","75","Bean Dinner","1","6","6007","19-OCT-09"
"59535","347","T-Shirts & Buttons","1","35","6006","12-OCT-09"
"59535","144.81","Luncheon Club","1","24","6012","13-NOV-09"
"59535","815","Bean Dinner","1","54","6009","26-OCT-09"
"59535","38","T-Shirts & Buttons","1","6","6010","26-OCT-09"
"59535","169.88","Luncheon Club","1","42","6008","19-OCT-09"
"59535","253","T-Shirts & Buttons","1","38","6013","13-OCT-09"
"59535","70","T-Shirts & Buttons","1","12","6011","05-NOV-09"
"59541","1764.46","DEMOCRAT ROUND UP","1","200","5870","18-NOV-09"
"59595","270","donations under $50 per person checks and cash","1","52","5883","21-JUL-08"
"59721","2343","event ticket sales/raffle ticket sales","1","76","5891","13-NOV-09"
"59740","808","Fundraiser","1","411","5890","04-DEC-09"
"50516","1320","Mulligan Fundraiser","1","27","3851","02-JUN-08"
"50746","4745","CONTRIBUTORS UNDER $50","1","223","3738","30-JUN-08"
"50746","379.41","UNLISTED","1","18","3739","14-JUL-08"
"50746","8021","CONTRIBUTIONS LESS THAN $50.00","1","477","3680","30-MAY-08"
"50746","3300","CONTRIBUTORS LESS THAN $50.00","1","152","3679","30-APR-08"
"50758","380.78","Membership Donations","1","169","3691","14-JUL-08"
"50758","2653.89","Membership donations","1","1061","3633","30-APR-08"
"50795","225","headquarters walk-ins","1","24","3671","01-JUL-08"
"50795","64","Cornbread & Beans lunch","1","50","3656","20-JUN-08"
"50795","336","Headquarters walk-ins","1","40","3655","14-JUN-08"
"50795","57","Cornbread & Beans lunch","1","35","3654","13-JUN-08"
"50795","36.3","Forum for Democratic Action","1","18","3645","01-MAY-08"
"50795","76","Cornbread & Beans lunch","1","59","3641","18-APR-08"
"50795","148","Headquarters walk-ins","1","50","3653","11-JUN-08"
"50795","69","headquarters walk-ins","1","7","3684","14-JUL-08"
"50795","53","headquarters walk-ins","1","5","3676","12-JUL-08"
"50795","125.42","headquarters walk-ins","1","12","3675","12-JUL-08"
"50795","140","headquarters walk-ins","1","14","3673","09-JUL-08"
"50795","106","Cornbread & Beans lunch","1","53","3674","11-JUL-08"
"50795","168","booth & headquarters walk-ins","1","25","3672","05-JUL-08"
"50795","299.75","headquarters walk-ins","1","20","3660","28-JUN-08"
"50795","44","Cornbread & Beans lunch","1","30","3659","26-JUN-08"
"50795","216.1","headquarters walk-ins","1","20","3658","21-JUN-08"
"50795","146.95","headquarters walk-ins","1","15","3657","17-JUN-08"
"50795","43","Forum for Democratic Action","1","26","3652","05-JUN-08"
"50795","64","Cornbread & Beans lunch","1","38","3651","30-MAY-08"
"50795","80","Cornbread & Beans lunch","1","78","3650","06-JUN-08"
"50795","80","headquarters walk-ins","1","65","3649","07-JUN-08"
"50795","68","Cornbread & Beans lunch","1","40","3648","16-MAY-08"
"50795","3","Forum for Democratic Action","1","28","3647","03-APR-08"
"50795","83","Cornbread & Beans lunch","1","41","3646","09-MAY-08"
"50795","156","Cornbread & Beans lunch","1","87","3644","02-MAY-08"
"50795","62","Cornbread & Beans lunch","1","38","3643","25-APR-08"
"50795","16","Headquarters walk-ins","1","20","3642","19-APR-08"
"50795","157","Cornbread & Beans lunch","1","67","3640","11-APR-08"
"50795","50.25","Cornbread & Beans lunch","1","33","3639","04-APR-08"
"50814","2550","PAC Breakfast Fundraiser","1","170","3667","18-APR-08"
"50814","435","Operator Expo Golf Tournament (May 2008)","1","42","3666","05-MAY-08"
"50814","4340","Annual Meeting PAC Auction","1","121","3665","16-APR-08"
"50826","1247","Contibutions during quarter","1","56","3821","30-JUN-08"
"50852","150","Individual donations","1","6","3677","01-JUL-08"
"50853","2000","$50.00 or under","1","40","3670","30-JUN-08"
"50891","150","Meet and Greet ","1","25","3683","01-MAY-08"
"50891","200","Seminole Nation Member Meet and Greet ","1","10","3682","24-MAY-08"
"50906","340.5","Payroll Deduction","2","9","3688","14-JUL-08"
"50932","2017.5","fundraiser","1","43","3692","14-JUL-08"
"50956","635","Contributions of $50.00 or Less","1","17","3784","14-JUL-08"
"50968","100","fundraiser","1","6","3701","14-JUL-08"
"50969","594.94","fundraiser","1","17","3702","14-JUL-08"
"50980","4805.99","fundraiser","1","3795","3706","14-JUL-08"
"51063","175","fundraiser","1","4","3740","14-JUL-08"
"51077","105","Money raised during monthly June meeting.","1","30","3741","19-JUN-08"
"51084","815","golf gournament","1","30","3800","08-JUN-08"
"51094","700","Summer Picnic","1","150","3843","07-JUL-08"
"51094","925","Summer Picnic Extra Donations","1","23","3852","07-JUL-08"
"51094","325","Small Donor","1","8","3748","16-MAY-08"
"51105","40","fundraiser","1","2","3749","14-JUL-08"
"51143","17.5","Unitemized Contributions","2","1","3761","05-JUL-08"
"51144","209","contributions of $50 or less","1","6","3759","14-JUL-08"
"51166","905","50 AND UNDER DONATIONS","1","23","3788","14-JUL-08"
"51191","50","Contribution ","1","1","3776","11-APR-08"
"51231","424","Kick-off Breakfast","1","60","3786","07-JUN-08"
"53069","20","","1","1","4550","15-AUG-08"
"50685","25","LUMP SUM","1","1","3686","24-JUN-08"
"50685","461.14","LUMP SUM","1","66","3687","09-JUL-08"
"50685","66","LUMP SUM","1","9","3629","23-MAY-08"
"50685","6202.16","PAYROLL DEDUCTIONS","2","886","3623","02-APR-08"
"50685","2220.65","LUMP SUM","1","317","3622","29-APR-08"
"50685","5050.42","PAYROLL DEDUCTIONS","2","721","3635","02-JUN-08"
"50685","60","LUMP SUM","1","9","3628","16-MAY-08"
"50685","802","LUMP SUM","1","115","3627","30-APR-08"
"50685","272.25","LUMP SUM","1","39","3626","18-APR-08"
"50685","137.89","LUMP SUM","1","20","3625","01-APR-08"
"50685","5975.57","PAYROLL DEDUCTIONS","2","854","3624","02-MAY-08"
"50685","6655.22","PAYROLL DEDUCTIONS","2","951","3636","01-JUL-08"
"53078","1778.2","Lump Sum - Contributions of $50 or Less in aggregate during reporting period.","1","150","4197","12-JUL-08"
"58974","740","Fundraiser","1","20","5981","23-OCT-09"
"59002","505","Cook out dinner","1","22","5775","01-AUG-09"
"59028","356","Sallisaw Fundraiser","1","20","5777","07-DEC-09"
"59030","230","Cash Contributions","1","13","5964","30-NOV-09"
"59030","500","Fundraiser","1","21","5909","25-NOV-09"
"59083","55","Cash","1","6","5778","05-OCT-09"
"59126","2329.49","Local Union 1141","2","1180","5783","02-OCT-09"
"59181","1914","Payroll Deduction","2","639","5801","02-NOV-09"
"59181","1908","Payroll Deduction","2","636","5802","30-NOV-09"
"59229","328","FUNDRAISER","1","47","5817","26-AUG-09"
"59229","2956.76","PAYROLL DEDUCTION","2","422","5816","03-SEP-09"
"59229","619.5","FUNDRAISER","1","88","5815","08-JUL-09"
"59229","6033.65","PAYROLL DEDUCTION","2","862","5814","02-JUL-09"
"59229","3505.08","PAYROLL DEDUCTION","2","500","5813","04-AUG-09"
"50604","936","Proceeds from golf tournament","1","58","3593","16-MAY-08"
"50606","24","pass the hat","1","4","3634","18-APR-08"
"53333","750","","1","17","4558","29-AUG-08"
"53333","3000","","1","75","4559","08-SEP-08"
"53410","169.5","fundraiser","1","95","4317","20-OCT-08"
"53517","100","Anonymous cash","1","2","4507","24-OCT-08"
"53517","20","Anonymous cash","1","1","4333","22-OCT-08"
"53520","405","$50.00 or under","1","9","4334","20-OCT-08"
"55024","495","Fundraiser","1","32","4754","31-DEC-08"
"55159","439","Mis donors toward signs and buttons","1","30","4847","31-DEC-08"
"55627","12.15","PCD headquarters","1","8","4959","28-OCT-08"
"55627","29","Pass-the-Hat at Monthly Meething","1","29","4958","13-NOV-08"
"55636","930","Golf Tournament","1","30","4970","29-OCT-08"
"55645","18","Membership Dues","1","6","4997","21-OCT-08"
"55645","13","Contributions","1","2","4992","21-OCT-08"
"55645","15","OFDW Calendar","1","1","4968","21-OCT-08"
"55645","46","Auction","1","5","4963","21-OCT-08"
"55645","57","Auction","1","3","4965","16-DEC-08"
"55645","98","Auction","1","8","4964","18-NOV-08"
"55645","20","T-Shirts","1","1","4967","21-OCT-08"
"55706","293.7","-","1","11","4981","31-DEC-08"
"55737","43","Fundraiser","1","2","4991","31-DEC-08"
"55764","3199.2","Membership donations and ticket sales","1","185","4996","15-DEC-08"
"55789","516","Under $50","1","18","5001","31-DEC-08"
"55822","70","small donor","1","3","5002","28-JUL-08"
"57225","150","Delaware Crossing Clubhouse","1","10","5288","30-JUN-09"
"57225","405.53","Oklahoma Republican Convention","1","20","5287","18-APR-09"
"57225","27","Rogers County Picnic","1","2","5286","20-JUN-09"
"57225","123","Tulsa County Republican Headquarters","1","22","5285","27-JUN-09"
"57225","236","Fundraiser","1","14","5284","18-JUN-09"
"57225","580","Volunteer Meeting South Tulsa","1","32","5283","16-JUN-09"
"53801","125","Contributions $50 and under","1","3","4617","26-SEP-08"
"53855","100","Individual contributions","1","2","4910","25-OCT-08"
"54818","480.5","Receipts (<$50 each) through reporting period","1","100","4710","14-NOV-08"
"54835","400","Round-up sponsors and ticket sales","1","50","4711","17-NOV-08"
"54835","250","Profit from Young Democrats fundraiser","1","20","4712","17-NOV-08"
"54861","554.33","Contributions under $50","1","99","4717","31-DEC-08"
"54864","1006.25","Delegates Fees and Luncheon","1","95","5021","07-MAR-09"
"54864","50","Rent for Table at the 2009 Cleveland County Convention","1","2","5023","07-MAR-09"
"54864","931","2009 County Convention Delegates Fee and Luncheon","1","95","5024","07-MAR-09"
"54864","560","Delegate Fees for 2009 County Convention","1","35","5020","07-MAR-09"
"54894","990.1","Contribution $50 and under","1","26","4869","31-DEC-08"
"54899","121.2","Individual contributions in period below $50","1","6","4718","31-DEC-08"
"59774","50","individual contribution","1","1","5969","29-DEC-09"
"59789","61","Pass-the-Hat at November Meeting","1","37","5903","18-NOV-09"
"59789","100","Headquarters Fundraiser","1","3","5902","18-NOV-09"
"59789","5","Nov 7th Fundraiser","1","1","5901","09-NOV-09"
"59789","392","Brayfest Silent Auction","1","16","5905","14-OCT-09"
"59789","6.07","Lowe's refund on returned merchandise","1","1","5906","04-NOV-09"
"59789","100","Brayfest tickest","1","4","5894","06-OCT-09"
"59789","165","Brayfest Ticket Sales","1","7","5907","14-OCT-09"
"59789","105","Brayfest Cookie Sales","1","15","5904","14-OCT-09"
"59834","294.01","Written Instrument","2","1024","5913","05-NOV-09"
"59834","728.84","Written Instrument","2","2627","5912","16-OCT-09"
"59834","949.15","Written Instrument","2","3081","5914","22-DEC-09"
"59871","52","10-22-09 Jeans Day","1","26","5965","13-NOV-09"
"59871","11753.1","Employee and Agent Contributions","1","726","5968","01-DEC-09"
"59871","36","12-10-09 Jeans Day","1","18","5967","18-DEC-09"
"59871","36","11-10-09 Jeans Day","1","18","5966","13-NOV-09"
"59904","390","Miscelanious Proceeds","1","20","6022","21-DEC-09"
"59904","865","Banquet Tables and Auction","1","200","6015","14-NOV-09"
"59904","50","Banquet","1","2","6020","08-DEC-09"
"59904","71.36","Miscellanious Proceeds","1","4","6024","20-OCT-09"
"59904","560","Banquet and Auction","1","75","6019","20-NOV-09"
"59937","988","","1","63","5974","30-NOV-09"
"59937","53","","1","3","5975","31-DEC-09"
"59937","6141","","1","387","5973","31-OCT-09"
"59945","470","Pie and Cake Auction","1","15","6014","12-OCT-09"
"59950","139","Various contributions - no event","1","6","6000","25-DEC-09"
"50542","75","Fish Fry Fundraiser","1","3","3592","08-JUL-06"
"50920","730","Fundraisers","1","15","3690","14-JUL-08"
"50928","575","cash and checks under $50","1","16","3737","19-JUN-08"
"50960","480","under 50""s","1","11","3790","14-JUL-08"
"50999","1346.48","contributions less than $50 in aggregate","2","2300","3725","14-JUL-08"
"50999","207.6","contributions less than $50 in aggregate","2","450","3722","23-JUN-08"
"50999","897.38","contributions less than $50 in aggregate","2","1400","3720","12-JUN-08"
"50999","223.2","contributions less than $50 in aggregate","2","500","3714","06-MAY-08"
"50999","696.15","contributions less than $50 in aggregate","2","800","3710","07-APR-08"
"50999","91.73","contributions less than $50 in aggregate","2","175","3718","30-MAY-08"
"50999","753.45","contributions less than $50 in aggregate","2","1200","3713","28-APR-08"
"50999","1703.1","contributions less than $50 in aggregate","2","2200","3715","09-MAY-08"
"50999","1926.59","contributions less than $50 in aggregate","2","2500","3712","18-APR-08"
"50999","271.35","contributions less than $50 in aggregate","2","400","3711","11-APR-08"
"50999","169.28","contributions less than $50 in aggregate","2","300","3724","03-JUL-08"
"50999","64.5","contributions less than $50 in aggregate","2","100","3723","02-JUL-08"
"50999","918.54","contributions less than $50 in aggregate","2","1000","3721","17-JUN-08"
"50999","442.38","contributions less than $50 in aggregate","2","800","3719","05-JUN-08"
"50999","223.65","contributions less than $50 in aggregate","2","510","3717","23-MAY-08"
"50999","222.6","contributions less than $50 in aggregate","2","500","3716","15-MAY-08"
"51027","725","Small Donors","1","19","3863","30-JUN-08"
"51027","1665","Indian Taco Sale","1","136","3858","01-JUN-08"
"51027","645","Open House Fundraising Reception","1","16","3733","15-APR-08"
"51081","50","Unsolicited contribution","1","1","3745","18-JUN-08"
"51092","66.5","fundraiser","1","5","3747","14-JUL-08"
