CONT_ID,CONT_NAME,BUSINESS_ACTIVITY,
"102621","Oklahoma Optometric","Optometry"
"102649","CONTRIBUTIONS OF $50/LESS","N/A"
"102728","State Of Oklahoma","State Agency"
"102736","CONTRIBUTIONS OF $50/LESS","N/A"
"102774","Bank Of Oklahom","Bank"
"102816","MECU","Credit Union"
"102824","Moore Fire Fighters Local","Labor Union"
"102826","Texas State Fire Fighters Association","Labor Union"
"102828","Ardmore Fire Fighters Local","Labor Union"
"102829","Duncan Fire Fighters Local","Labor Union"
"102887","Membership Dues","-"
"102909","SACAC Public Affairs","-"
"102959","Not Given","Not Given"
"102979","Jeff McMahan Campaign Fund","Candidate Campaign Committee"
"102990","None Given","N/a"
"103026","Clothier & Company","CPA"
"103053","Oklahoma RE&T Credit Union","Credit Union"
"103060","Istook For Congress","Istook For Congress Committee"
"103061","FIRST NATIONAL BANK","Bank"
"103078","Choctaw Nation Of Oklahoma ","Choctaw Nation "
"103095","CONTRIBUTIONS OF $50/LESS","N/a"
"103097","FIRST CHOCTAW PLAZA","Business developers"
"103100","Fifth Third Bank ","April Interest"
"103101","Fifth Third Bank ","N/A"
"103115","CONTRIBUTIONS OF $50/LESS","N/A"
"103117","Comerica Bank","Banking"
"103128","AGGREGATE TOTAL OF NONOK CONTRIBUTIONS","N/A"
"103134","CONTRIBUTIONS OF $50/LESS","N/A"
"103151","Tom Baker For Tulsa","Campaign"
"103156","HEART OF THE PARTY","Political Party Committee"
"103159","Jan Kirby For Tulsa","CWA Organizer"
"103161","Dennis Trayer Campaign","City Council Campaign"
"103174","NONE GIVEN","NONE GIVEN"
"103214","Doug Dodd For Congress","Congessional Campaign"
"103220","Kalyn Free For Congress","Congressional Campaign"
"103227","US Postal Service","-"
"103228","CONTRIBUTIONS OF $50/LESS","N/A"
"103244","MidFirst Bank","Banking"
"103257","CONTRIBUTIONS OF $50/LESS","N/A"
"103261","CONTRIBUTIONS OF $50/LESS","N/A"
"103302","CONTRIBUTIONS OF $50/LESS","N/A"
"103325","CONTRIBUTIONS OF $50/LESS","N/A"
"103346","CONTRIBUTIONS OF $50/LESS","N/A"
"103355","NONE GIVEN","CONTRIBUTIONS OF $50 OR LESS"
"103383","CHICKASAW NATION","NA"
"103385","THE CAPITAL GROUP LLC","CONSULTANT"
"103390","THE CHOCTAW NATION","INDIAN TRIBE"
"103426","Not Given","None"
"103441","CHICKASAW NATION","PAC"
"103470","Banc First","Bank"
"103486","Not Given","-"
"103561","Tommy Thomas Consulting","Lobbying"
"103584","Not Given","Not Given"
"103607","State Of Oklahoma","State Election Board"
"103617","Chickasaw Nation","Tribal"
"103704","NONE GIVEN","NONE"
"103708","NONE GIVEN","RECEIPTS OF $50 OR LESS"
"103709","Mcclain National Bank ","N/a"
"103727","Republic Bank Of Norman","N/a"
"103746","United Steel Workers District 13 PEL Fund","Labor"
"103809","Hall And Sons Glass","Hall Sons And Glass"
"103820","JP Bridwell Farms","Thoroughbred Breeder"
"103836","Quapaw Tribe","Native American Tribe"
"103837","Washita Valley Assn Of Life Undwrtrs","--"
"103853","Charles L Sifers, PC","Law Firm"
"103855","--","--"
"103934","State Of Oklahoma","State Treasury"
"103975","Local 344 Voluntary Pac Fund","Polical Action"
"104048","OK AG FUND","Political PAC"
"104050","Hill Haven Farms","Farming"
"104069","GODFREY CHIROPRACTIC CLINIC","CHIROPRACTIC CLINIC"
"104192","State Of Oklahoma","State Election Board"
"104271","Ironworkers Political Action League","Labor"
"104275","State Election Board","Election Board"
"104306","State Election Board","Refund Filing Fee"
"104723","OKC West Livestock Market, Inc.","Livestock Market"
"104734","Chisholm Trail Farm Credit","Na"
"104735","Farm Credit Of Western Oklahoma","Ag Lending"
"104767","Davison & Sons","Ranching"
"104815","State Of Oklahoma","Government"
"104920","Spring Hill Farms LLC","Real Estate"
"104983","The Haslam Law Firm, PLLC","Attorneys"
"105080","Designer Graphics","Printing"
"105087","Dollar General Store","General Store"
"105098","Ada Coca Cola","Coca Cola Bottling"
"105213","State Of Oklahoma - Election Board","Election Administration"
"105214","Quail Creek Bank, N.a.","Banking"
"105275","Drummond Land & Cattle","Ranching"
"105277","McConaghy Farm & Ranch","Ranching"
"105294","State Of Oklahoma","State Treasury"
"105300","Oklahoma Ag Fund","Agricultural Funding"
"105328","Altria Grp Of Okla.  PAC","PAC"
"105387","State Of Oklahoma","State Treasurer"
"105403","Quick Signs","Signs And T-Shirts"
"105404","Total Government Solutions LLC","None"
"105405","Quick Signs/Jim And Mary Pruett","Signs And T-Shirts"
"105407","Cherokee Data Computer Parts & Service","Computers Parts & Service"
"105412","Sooner Strategies LLC","Government Relations"
"105425","The Taylor Group","Consultants"
"105474","F AND P INVESTMENT, LLC","INVESTMENTS"
"105527","Okla Malt  Pac","Pac"
"105529","Center For Legislative Excellence","PAC"
"105538","Shawnee Elks Club","Entertainment"
"105586","Secretary Of The State Of Oklahoma","State Election Board"
"105592","Norman Parks Department","Municipal Government"
"105674","Oklahoma State Election Board","Elections"
"105683","Lamamco Drilling Co.","Oil & Gas Company"
"105709","HANCOCK & ASSOCIATES, LLC.","ACCOUNTING"
"105743","State Election Board","State Election Board"
"105751","Geo Exploration LLC","Petroleum Exploration"
"105881","State Treasurer","Treasurer"
"105884","JIM DUNLAP CONSULTANTS, L.L.C","Consultant on State Issues and Legislation"
"105942","Chickasaw Nation","Native American Tribe"
"105957","CROWLEY, MARTIN, LOVELL & CAMERON ATTORNEYS","Self-employed Attorneys"
"105980","State Of Oklahoma","State Election Board"
"105999","AFSCME","Labor Union"
"106175","OKLAHOMA STATE ELECTION BOARD","N/A"
"106189","CONTRIBUTIONS OF $50/LESS","N/A"
"106213","STATE ELECTION BOARD","N/A"
"106218","CARTER/REPUBLICAN PARTY","N/A"
"106220","CONTRIBUTIONS OF $50/LESS","N/A"
"106268","CONTRIBUTIONS OF $50/LESS","N/A"
"106298","COCHRAN & ASSOC. LLC","REAL ESTATE SALES"
"106301","NORTHEASTERN FOOTCARE","FOOT CARE"
"106321","CONTRIBUTIONS OF $50/LESS","N/A"
"106326","LOWE'S ","N/A"
"106338","Crowley, Martin, Lovell & Cameron Attorneys","Self-employed Attorneys"
"106348","CONTRIBUTIONS OF $50/LESS","N/A"
"106378","State Of Oklahoma","Non-contested Filing Fee"
"106380","CONTRIBUTIONS OF $50/LESS","N/A"
"106382","Payne County","RETIRED EDUCATORS"
"106391","D R I VE COMMITTEE ","POLITICAL FUND"
"106392","CONTRIBUTIONS OF $50/LESS","N/A"
"106399","CONTRIBUTIONS OF $50/LESS","N/A"
"106402","RECEIPTS OF 50$/LESS","N/A"
"106410","STATE ELECTION BOARD","State Election Board"
"106417","Voided Check","Stolen Check"
"106426","Pence & Housley","Law Office"
"106443","United Steel Workers Local 2741","Labor Union"
"106542","State Of Oklahoma","State Government"
"106554","Tronox Incorporated Political Action Committee","Transfer From Federal Account"
"106614","Colorado Republican Committee","State Committee"
"106618","Republican Party Of New Mexico","State Party"
"106700","Oklahoma State Election Board","Election Supervision"
"106724","State Election Board","State Election Board"
"106728","Southeast Feed","Retail Sales"
"106729","Campaign Bank Account","Banking"
"106784","KAMOPAC","Transmission Of Wholesale Electricity"
"106801","Oklahoma Election Board","Government Elections"
"106807","WOLF MAILING","MAILING SERVICE"
"106808","OKLAHOMA STATE ELECTION BOARD","FILING FEES"
"106816","CPA-PAC","PAC"
"106827","OSAGE REPUBLICNA PARTY","N/A"
"106828","OK AG FUND","PAC"
"106836","CPA-PAC","PAC REPRESENTING CPA'S"
"106840","OKLAHOMA STATE ELECTION BOARD","N/A"
"106850","None","None"
"106900","BANCFIRST","N/A"
"106949","Other Receipts","N/a"
"106951","CONTRIBUTIONS OF $50/LESS","N/a"
"106965","UAW REGION 5 EXCHANGE","Labor Organization"
"106997","Not Given","Not Given"
"107007","CONTRIBUTIONS OF $50/LESS","N/a"
"107075","COMTECH","MAILER"
"107107","Midfirst Bank","Bank"
"107111","Contributions Of $50/less","N/a"
"107122","270 STATE ELECTION BOARD","STATE GOVERNMENT"
"107139","Oklahoma Secretary Of State","State Agency"
"107143","Contributions Of $50/less","N/a"
"107252","State Of Oklahoma, 270 State Election Board","State Elections"
"107316","Oklahoma State Election Board","Agency For The Conduct Of State Elections"
"107320","Chase Bank","Banking"
"107434","Oklahoma State Election Board","Oklahoma State Election Board"
"107512","State Of Oklahoma - State Treasury","Oklahoma State Treasury"
"107525","State Of Oklahoma","Refund Of Filing Fees"
"107532","State Of Oklahoma","State Of Oklahoma"
"107578","The Palm Tree","Furnishings"
"107601","CONTRIBUTIONS OF $50/LESS","N/A"
"107623","City Of Chandler","City Govt"
"107628","Darrell Gilbert Campaign","Candidate Committee"
"107630","Melinda Ryan Campaign","Candidate Committee"
"107633","Richie Oakes Campaign","Candidate Committee"
"107635","Tom Robinson Campaign","Candidate Committee"
"107659","CONTRIBUTIONS OF $50/LESS","N/A"
"107660","OKLAHOMA CITY REPULICAN WOMENS CLUB","LOCAL PARTY"
"107697","State Of Oklahoma","Political"
"107710","CONTRIBUTIONS OF $50/LESS","N/A"
"107749","Bruce W. Russell, Ph.D And Associates PLLC","Education"
"107767","Bruce W. Russell Ph.D And Associates PLLC","Education"
"107793","COMMUNITY BANK AND TRUST","BANK"
"107809","McSpadden & Associates","Lobbying"
"107815","Oklahoma State Election Board","Oversee Elections In Oklahoma"
"107840","Shady Point Resources, LLP","Fly Ash Sales And Trucking"
"107847","Gold Dome, LLC","Optometry"
"107924","Oklahoma State Election Board","Oversee Elections In Oklahoma"
"107941","Contributions Of $50/less","N/a"
"107947","Comerica Bank","Banking"
"107971","Fallingwater Medical Associates","Family Physician"
"108064","State Of Oklahoma","Government"
"108078","The Glaxo Smith Kline","Pharmaceutical Company"
"108166","Miami Tribal Support","Native American Tribe"
"108173","State Of Oklahoma","State Election Board"
"108222","STATE ELECTION BOARD","State Agency"
"108274","State Election Board","Government Agency"
"108277","City Of Fort Gibson","Not Given"
"108279","State Election Board","Election Board"
"108300","Oklahoma State Election Board","Elections"
"108302","Union Bank","Banking"
"108308","S.U.R.E","Rural Electrification"
"108435","AT&T","1"
"108458","Bank","Interset Income"
"108480","Oklahoma State Election Board","Oversee Elections In Oklahoma"
"108494","The Chickasaw Nation","Tribal Activities"
"108498","BankFirst","Banking"
"108677","BOK Fin Corp PAC","Political Contributions"
"109004","QC Holdings, Inc PAC","PAC"
"109024","Stillwater National Bank","Banking Institution"
"109217","Central OK AFL-CIO Labor Council","Labor Union"
"109245","State Of Oklahoma","State Election Board"
"109348","Choctaw Nation","Support The Choctaw Nation"
"109420","All American Bank","Bank"
"109541","Oklahoma State Election Board","Conducts Elections"
"109615","USPS","Postal Service"
"109620","Oklahoma State Election Board","Election Activity"
"109697","B& K Management Investments LLC","Investments"
"109701","Jennings Grocery","Grocery Store"
"109709","State Of Oklahoma","State Government"
"109714","Merrill Check Cashing","Financial Services"
"109723","Oklahoma State AFL-CIO","PAC"
"109725","CPA PAC","PAC"
"109726","Oklahoma Education Association","Education PAC"
"109729","Choctaw Nation Of Oklahoma","Indian Gov't"
"109732","OK AGFund","Ag PAC"
"109735","AT&T OK PAC","Comminication PAC"
"109739","Energy For Oklahomans-PAC","PAC"
"109740","Sooner Pac","Pac"
"109827","Contech Marketing Mailing LLC","Mailing Services"
"109831","State Election Board","Refund Filing Fee"
"109845","First American Bank","Banking"
"109870","Oklahoma State Treasury","None"
"109872","SURE PAC","Political Action Committee"
"109873","State Of Oklahoma","Ethics Commission"
"109915","Bill Laird Oil Company","Oil"
"109938","The Price Group Architects And Planners","Architect"
"109942","Ok Ag Ford","Dealership"
"109946","Ag Pac","Agribusiness"
"110014","Oklahoma Optometric PAC","Optometry"
"110045","Ok Ag Fund","Ok Farm Bureau"
"110046","Oklahoma Society Of Anesthesiologists, PAC","Medical Association"
"110048","Center For Legislative Excellence","Indigent Health Care Of Northeastern OK"
"110062","Oklahoma Dental Association, PAC ","Dental "
"110074","Oklahoma State Election Board","Oversee Elections In Oklahoma"
"110077","City Of Jenks","City"
"110079","The Chickasaw Nation","Chickasaw Nation"
"110083","Altria Group Inc.-Oklahoma PAC","PAC Of Phillip Morris USA"
"110126","State Election Board","State Elections"
"110131","Oklahoma State Treasury","Refund Of Filing Fee"
"110366","State Of Oklahoma","State Ethics Board"
"110426","Oklahoma State Election Board","Government"
"110461","State Election Board","Elections"
"110466","Choctaw Nation ","Tribal Association"
"110493","Okla. Assn. Of Career & Tech Ed. PAC","PAC"
"110512","State Of Ok Election Board","N/a"
"110517","State Election Board","N/a"
"110547","EYE-PAC","OPHTHALMOLOGY PAC"
"110555","OK STATE EMPLOYEE ASSOCIATION","EMPLOYEE ORGANIZATION"
"110557","CONTRIBUTIONS OF $50/LESS","N/a"
"110567","CONTRIBUTIONS OF $50/LESS","N/a"
"110571","Oklahoma State Election Board","N/a"
"110587","Facility Care Service, LLC","Furniture Installation"
"110602","Southern Tea Fundraiser","N/a"
"110630","Bank Of Nichols HIlls","Money Market Savings"
"110644","BancFirst","Bank Account"
"110651","Choctaw Nation","Tribe"
"110657","CONTRIBUTIONS OF $50/LESS","N/a"
"110664","CONTRIBUTIONS OF $50/LESS","N/a"
"110675","CONTRIBUTIONS OF $50/LESS","N/a"
"110741","State Of Oklahoma","OK State Election Board"
"110774","Chickasaw Nation","Indian Nation"
"110837","Crowe & Dunlevy PAC","Lawyers"
"110841","Gum, Puckett & Mackechnie","Lawyers"
"110844","Group 1 Automotive PAC","Lawyers"
"110846","Oklahoma State Election Board","Election Board Administration"
"110847","State Of Oklahoma--State Election Board","State Elections"
"110848","State Of Oklahoma","Ok Election Board"
"110911","State Of Oklahoma","State Ethics Board"
"110975","Oklahoma Election Board","State Elections"
"111006","Isotek Llc","Agricultural Laboratories"
"111008","State Election Board","State Election Board"
"111038","Shawdow LLC","Speciality Hospital"
"111072","Coal County Republican Party","Political"
"111086","State Election Board","State Elections"
"111118","Choctaw Tribe Of Oklahoma","Choctaw Indian Affairs"
"111121","COBURN FOR SENATE","SENATE"
"111140","State Of Oklahoma","State Treasury"
"111161","NONE GIVEN","N/A"
"111164","NONE GIVEN","MEMBERSHIP DUES"
"111166","CONTRIBUTIONS OF $50/LESS","N/A"
"111208","AGGREGATE TOTAL OF NONOK CONTRIBUTIONS","N/A"
"111209","Buie Farms","-"
"111215","RECIEPTS OF $50/LESS","N/A"
"111240","State Of Oklahoma","State "
"111265","AGGREGATE TOTAL OF NONOK CONTRIBUTIONS","N/A"
"111311","CONTRIBUTIONS OF $50/LESS","N/A"
"111325","CONTRIBUTIONS OF $50/LESS","N/A"
"111356","State Of Oklahoma","Election Board"
"111357","CONTRIBUTIONS OF $50/LESS","N/A"
"111374","Oklahoma State","Filing"
"111387","CHOCTAW NATION","CHOCTAW NATION"
"111413","ANONYMOUS CONTRIBUTION","N/A"
"111442","State Of Oklahoma","State  Election Board"
"111449","Bancfirst","Bank"
"111506","CHICKASAW NATION PAC","TRIBAL PAC"
"111511","CHICKASAW NATION PAC","TRIBAL PAC"
"111538","State Of Oklahoma","State Government"
"111539","BOK","Banking"
"111576","CONOCO PHILLIPS SPIRIT PAC","PAC"
"111580","OKLAHOMA OPOMETRIC PAC","PAC"
"111584","OKAG FUND","PAC"
"111621","Center For Legislative Excellence","Education "
"111650","Oklahoma Election Board","State Election Board"
"111653","Goldman Sachs-Bank Of Oklahonma","Investments"
"111664","Goldman Sachs - BOK","Banking"
"111670","State Election Board","Election Board"
"111778","JP Morgan Chase Bank, NA","Banking Institution"
"111808","Friends Of Kathy Thompson","Candidate Committee"
"111925","State Of OK - State Election Board","Election Board"
"111928","Warr Acres - Community Ctr Fund","City Govt "
"111937","Simpson Pharmacy","Pharmacist"
"111946","State Of Oklahoma","State Treasury"
"112010","Plemmons Insurance","Insurance"
"112020","AAA OF OKLAHOMA","AUTOMOBILE CLUB OF OKLHAOMA"
"112021","Oklahoma State Election Board","Election Regulation"
"112051","Oklahoma State Treasury","State Treasurer"
"112068","State Of Oklahoma","State Government"
"112069","The Pryor Group","Marketing"
"112070","Oklahoma State Election Board","State Elections"
"112125","Ethics Commission","State Of Oklahoma"
"112145","In The Can Productions","IR"
"112147","State Election Board","State Election Board"
"112187","State Of Oklahoma Election Board","State Elections"
"112190","State Of Oklahoma, State Treasury","270 State Election Board"
"112201","Lee Consulting","Consulting"
"112231","State Election Board","Election Board"
"112286","Oklahoma Medical Political Action Committee","PAC"
"112287","MARK SHARPTON COUNTY COMMISSIONER","Campaign Account - 8/18/06"
"112308","CONTRIBUTIONS OF $50/LESS","N/A"
"112315","OK ELECTION BOARD","N/A"
"112333","CTR. FOR LEGISLATIVE EXCELLENCE","N/A"
"112335","CTR FOR LEGISLATIVE EXCELLENCE","HEALTH CARE,TSP&EDUCATION"
"112340","STATE OF OKLA. ELECTION BOARD ","N/A"
"112358","CONTRIBUTIONS OF $50/LESS","N/a"
"112359","Ccdp","N/a"
"112365","CONTRIBUTIONS OF $50/LESS","N/a"
"112366","State Election Board","N/a"
"112368","State Election Board","State Government"
"112369","Finley Catering","Catering"
"112370","Volunteers","Volunteers"
"112380","Ok State Treasurer","N/a"
"112381","Chiskasaw Nation","Native American Tribe"
"112385","Lu-Ray LLC","Oil & Gas Business"
"112393","State Election Board","N/a"
"112407","Johnson Trust","N/a"
"112410","Flynn Law Firm","N/a"
"112411","Flynn Law Firm","Attorney Firm"
"112415","CONTRIBUTIONS OF $50/LESS","N/a"
"112504","Chain Land And Cattle","Farming And Ranching"
"112543","Personal Nursing Care","Nursing"
"112597","Trinity Publications","Ads"
"112667","CONTRIBUTIONS OF $50/LESS","N/a"
"112678","CONTRIBUTIONS OF $50/LESS","N/a"
"112691","Election Board","Elections"
"112696","CONTRIBUTIONS OF $50/LESS","N/a"
"112718","Capitol Gains,llc","Consulting"
"112732","Election Brd","N/a"
"112735","Trebilcock 2004","N/a"
"112742","Canadian County Dems","Pac"
"112749","Sooner Strategies, LLC","Government Relations"
"112757","Pittman Entertainment","None Given"
"112761","LML DEVELOPMENT LLC","VINTAGE ON GRAND LAKE"
"112771","Community Bank ","N/a"
"112801","CONTRIBUTIONS OF $50/LESS","N/A"
"112805","VENTURE MEDIA GROUP,LLC","TELEVISION"
"112816","State Election Board","State Election Board"
"112828","Choctaw Nation Of Oklahoma","Tribal Business"
"112833","CONTRIBUTIONS OF $50/LESS","N/A"
"112845","Choctaw Nation Of Oklahoma","Native American Tribe"
"112854","SOONER STRATEGIES LLC","CONSULTANT"
"112862","State Of Oklahoma","State Election Board"
"112885","CONTRIBUTIONS OF $50/LESS","N/A"
"112903","Contributions Of $50/less","N/a"
"112917","Contributions Of $50/less","N/a"
"112922","Oklahoma Rural Water Association","Rural Water Support"
"112989","Contributions Of $50/less","N/a"
"113035","W. B. Osborn Oil & Gas Operations Ltd.","Oil & Gas Business"
"113047","Bankers","Banking"
"113049","Oklahoma Bankers Political Action Comm.","Banking"
"113062","Contributions Of $50/less","N/A"
"113086","Contributions Of $50/less","N/A"
"113088","Committee To Elect Earl Garrison","Candidate Campaign Committee"
"113089","Committee To Elect Randy Terrill","Candidate Campaign Committee"
"113091","Committee To Elect John Trebilcock","Candidate Campaign Committee"
"190155","Okmulgee Discount Pharmacy","Pharmacy"
"190165","Pruett's Pharmacy","Pharmacy"
"190179","Henry Roberts Express Pharmacy","Pharmacy"
"190223","Garfield County Republican Women","Promote Republican Party And Candidates"
"190238","NONE","Advertising And Supply"
"190298","State Ethics Commission","Campaign Ethics Reports"
"190316","C. Sq. LLC","Real Estate"
"190379","The Chickasaw Nation","Indian Tribe"
"190406","Oklahomans For Better Housing","Home Building"
"190421","Prior Year Carryovers","None"
"190478","Ty Hogan Company","Investments"
"190508","Kennamer Insurance Service","Insurance Sales"
"190565","Eaves Stone Products","Manufactured Stone"
"190610","Professional Clinical Services","Doctors"
"190637","City Of Atoka","Municipal Government"
"190668","Choctaw Nation ","Tribe"
"190680","Southwest Oklahoma DHS","Dental Hygien Society"
"190746","Washita Valley Shopper","Newspaper"
"190766","Panhandle Women's Center","Women' Center"
"190826","Cherokee Nation","Cherokee Nation Tribal Business"
"190840","Locke & Moore Attorneys At Law","Law Firm"
"190901","Southwest Eyecare","Eye Care"
"190933","Office Depot","Retail"
"190990","Carpet Specialties","Owner"
"190999","Tri City Republican Women","Promote Republican Party And Candidates"
"191018","State Republican Party","Promote Republican Party And Candidates"
"191020","CLINTS CAFE","RESTURANT "
"191081","City National Bank","Banking"
"191126","The Chickasaw Nation ","Government Consultant"
"191132","BS Royalty, L.L.C.","Oil & Gas Royalties"
"191133","State Of Oklahoma","State Election Borad"
"191135","Henson & Associates","Real Estate Appraisers"
"191158","The Tyson Organization","Phone Banking"
"191172","Cleveland County Republican Women","Women In Politics & Promote Republican Candidates"
"191207","Muskogee Bail Bonding","Bail Bonds"
"191237","Choctaw Nation","Tribal Business"
"191321","State Treasurer","State Government"
"191418","Tulsa Clinical Research, LLC","Research"
"191572","Ardmore Chamber Of Commerce","Business Association"
"191581","Greater OKC Chamber Of Commerce","Job Creation"
"191589","CHEROKEE NATION","Tribal/ Cherokee Nation"
"191603","Lawton Chamber Of Commerce","Community Development"
"191634","State Election Board","Government Agency"
"191680","Tyson","N/A"
"191692","McKinzie Co.","Pending"
"191703","Payne County Insulation LLC","Insulation"
"191734","McSpadden And Associates","Consulting"
"191861","Garfield County Republican Womens Club","Elect Republican Candidates"
"191867","DODGE CREEK L.L.C.","LLC"
"191870","Republican Governors Association - Oklahoma PAC","Political Action Committee"
"191892","OCPAC","Political Action Committee"
"191916","Oapa-Pac","Political Action Committee"
"191928","Oklahoma Cardiovascular Assoc., P.C. Pac","Political Action Committee"
"191932","Chickasaw","Indian Nation"
"191938","Choctaw Nation","Indian Nation"
"191994","Okla State Election Board","Election Filing"
"192015","City Of Choctaw ","City Business"
"192041","Majority In Congress Pac","Politial Action Committee"
"192059","Capitol Republican Pac","Political Action Committee"
"192061","GLS Development","George Schwarz, Owner"
"192177","BANCFIRST","BANKING INSTITUTION"
"192182","OKC Republican Women's Club","Promote Republican Party And Candidates"
"192293","AMF Trust","Private Trust"
"192367","Capitol Club Political Action","Political Action Committee"
"192375","Choctaw Nation Of Oklahoma","Tribe"
"192382","Oklahoma Agc Pac","Political Action Committee"
"192401","Jordan Bonding Company","Bailbonds"
"192424","Oklahoma City Republican Women's Club","Elect Republican Candidates"
"192426","Unit Corp Pac","Political Action Committee"
"192438","Primo's Italian Restaurant, LLC","Restaurant"
"192507","UAW REGION FIVE EXCHANGE","Labor Organization:Payroll deduction 50 dollars or less in the aggregate"
"192510","Sam Pac Political Action Committee","Political Action Committee"
"192574","Rose & McCrary, PC","Engineer And Land Survey"
"192640","PERKINS UNLIMITED, LP","Real estate and convenience stores"
"192722","OKIEpac","Oil & Gas"
"192737","Oklahoma Optometric PAC","Optometry "
"192763","L.L. James Type And Design","Printing"
"192928","Cherokee Nation","Cherokee Nation"
"192974","Contributions Less Than $50","Not Required"
"193160","Midfirst Bank","Banking"
"193161","Oklahoma State Ethics Commission","Ethics Commission"
"193202","Oklahoma Election Board","Election Board"
"193219","Contributions Of $50 Or Less","Managers"
"193227","Caddo Nation Of Oklahoma ","Caddo Nation Of Oklahoma "
"193310","OKLAHOMA COUNTY DEMOCRATIC PARTY","SUPPORT OF DEMOCRATIC PARTY"
"193387","Chickasaw Nation","Tribe Association"
"193464","Oklahoma City Retired Firefighters PAC","Supporting Candidates For Better Government"
"193506","Taylor Label Company","Label Sales"
"193525","United Transport Union","Union"
"193539","Transport Workers Union","Union"
"193549","NE Oklahoman Labor Council","Union"
"193607","Sooner Strategies, LLC","Requested"
"193852","Citizen Potawatomi Nation","Tribe"
"193897","Choctaw Nation Of Oklahoma ","Tribe Association"
"193898","RENEW OK","OKLAHOMA ECONOMY"
"193906","Seminole County Democratic Party","Tribe Association"
"193910","OKLAHOMA CONSERVATIVE PAC","COMMITTED TO CONSTITUTIONAL GOVERNMENT"
"193978","Oklahomns For Good Government, Inc.","Educational Organization-Non Profit"
"194039","Oklahomans For Good Government, Inc. ","Educational Organization-Non Profit"
"194047","FORT SILL APACHE TRIBE OF OKLAHOMA","TRIBAL ORGANIZATION"
"194158","Metro Federation Of Democratic Women's Club","Electing Winners"
"194184","Oklahoma City Republican Women's Club","To Elect Republicans"
"194369","Friends Of Kris Steele","Candidate Committee"
"194485","John Sullivan For Congress Inc. ","Federal Candidate Committee"
"194555","International Brotherhood Of Electrical Workers","Labor Union"
"194563","Cherokee Nation","Indian Tribe"
"194599","POTTS EXPLORATION LLC","Oil & Gas Business"
"194601","Duke Energy Field Services LP","Oil & Gas Business"
"194617","Okla Co Republican Women","Political Committee"
"194659","Choctaw Nation Of Oklahoma","Federally Recognized Tribe"
"194679","Kay County Republicans","Support Republican Candidates"
"194689","IBEW Local Union 1141","IBEW Local Union"
"194836","Chickasaw Nation","Indian Tribe/Chickasaw"
"194875","Holt Flooring Company","Flooring"
"194936","Animal Care Clinic","Veterinary Clinic"
"194974","Cherokee Nation","Indian Tribe"
"195002","Cherokee Natiom","Indian Nation"
"195004","Cherokee Nation","Indian Nation"
"195007","Gilbert Green Companeis","Nursing Homes"
"195012","B & K Investments LLC","Investing"
"195119","Cherokee Nation","Indian"
"195195","State Of Oklahoma Election Board","Election Board"
"195246","Choctaw Nation Of Oklahoma","Indian Nation"
"195247","","Indian Nation"
"195345","Richardson, Patrick, Westbrook, And Brickman, LLC","Law Firm"
"195347","Comerica Bank Interest","Bank"
"195353","Comerica Bank","Bank"
"195355","The Ash Law Firm","Law Firm"
"195371","Kiowa County Democratic Party","Partisan Organization"
"195372","Oklahoma Aggregates Association","Natural Resource Management"
"195388","F.A.A. Credit Union","Banking"
"195411","The Griffin Law Office, P.C.","Law Office"
"195415","CORNER ENERGY LLC","Oil & Gas Business"
"195419","Gary D. Underwood Law ","Law Office"
"195427","The Allison Firm","Law Office"
"195448","Hanson & Holmes, L.L.P.","Law Firm"
"195464","Chickasaw Nation","Indian Nation"
"195465","The Ash Law Firm","Law Office"
"195472","Jackson County Dem. Womens Club","Political Party"
"195581","Friends Of Dennis Johnson","Candidate"
"195586","Friends Of T.W. Shannon For State Representative 2006","Candidate"
"202131","XTO Energy","Energy"
"202132","UST Public Affairs","Holding"
"202206","Connie Johnson Senate 48 2006","Candidate Committee"
"202356","Cherokee County Democratic Committee","County Democratic Organization"
"202425","Oklahoma Natural Gas","Gas Supplier"
"202451","Connie Johnson Senate District 48","Candidate Committee"
"202562","Paypal-Arvest Bank","Banking-Donation Credit Card Processing"
"202640","OGE","Utilities"
"202642","OG&E","Utilities"
"202650","Cherokee Nation","Tribaltribal Government"
"202711","Arvest Oklahoma PAC","Banking"
"202731","Station Management, LLC","Developer"
"202732","Okla. Global Motors, LLC","Auto Manufacturing"
"202733","Mid-Continent Oil & Gas Assn. Of Okla.","Trade Association"
"202734","Okla. Municipal League, Inc.","Municipal Government"
"202735","Automotive Parts & Services Assn.","Trade Association"
"202736","RURAL ENTERPRISES OF OKLA., INC.","Economic Development"
"202738","The Dealers Market","Info Requested"
"202739","Dealers Auto Auction Of OKC, Inc.","Auto Auctions"
"202757","Cox Communications","Cable & Internet Services"
"202849","JPMorgan Chase Bank N.A.","Commercial Banking"
"202912","BMFS","LLC"
"203043","Andrew Skeith, Attorney-at-Law, PC","Law"
"203048","Cherokee Nation","Indian Tribe"
"203057","AHS Management Services Of OK, LLC","Health Care"
"203059","THE STATE CHAMBER OF OKLAHOMA","Legislative advocates for business"
"203064","Okla. Natural Gas Company","Energy"
"203106","Flip's Wine Bar & Trattor","Restaurant And Wine Bar"
"203107","CCOSA PAC","School Administration"
"203114","Hotel & Motel Liquidation","Furniture Sales"
"203115","U S Postal Service","Postal Services"
